600000 2575.0547500000002401
1200000 2423.9202500000001237
1800000 2327.967750000000251
2400000 2251.4130000000000109
3000000 2204.3350000000000364
3600000 2130.6997500000002219
4200000 2079.8305000000000291
4800000 2045.5248750000000655
5400000 1993.3326250000000073
6000000 1955.3396250000000691
6600000 1915.0751250000000709
7200000 1879.5953750000001037
7800000 1849.8073750000000928
8400000 1813.8802499999999327
9000000 1797.7754999999999654
9600000 1778.6047499999999673
10200000 1743.6752500000000055
10800000 1716.3052500000001146
11400000 1693.3315000000000055
12000000 1684.5218750000001364
12600000 1654.9627500000001419
13200000 1632.9293749999999363
13800000 1606.7606250000001182
14400000 1593.0095000000001164
15000000 1577.3587500000001
15600000 1562.3353750000001128
16200000 1554.9831249999999727
16800000 1536.9359999999999218
17400000 1527.7666249999999764
18000000 1507.1596250000000055
18600000 1491.6539999999999964
19200000 1470.7056250000000546
19800000 1457.9833750000000236
20400000 1447.596625000000131
21000000 1443.3371250000000146
21600000 1432.7205000000001291
22200000 1422.1863749999999982
22800000 1406.9001250000001164
23400000 1391.9488750000000437
24000000 1381.4182499999999436
24600000 1377.9400000000000546
25200000 1365.0528750000000855
25800000 1346.5763750000000982
26400000 1321.3993749999999636
27000000 1304.9242500000000291
27600000 1302.4706249999999272
28200000 1290.8657499999999345
28800000 1277.5231249999999363
29400000 1268.6725000000001273
30000000 1264.8121249999999236
30600000 1250.0236250000000382
31200000 1255.1052500000000691
31800000 1247.6667500000000928
32400000 1242.5962500000000546
33000000 1235.1118750000000546
33600000 1226.2072499999999309
34200000 1222.9222500000000764
34800000 1209.1535000000001219
35400000 1209.3128750000000764
36000000 1201.0232499999999618
36600000 1191.0183750000001055
37200000 1183.381125000000111
37800000 1172.9742499999999836
38400000 1159.4646250000000691
39000000 1155.28125
39600000 1147.5542499999999109
40200000 1144.6804999999999382
40800000 1141.6970000000001164
41400000 1133.31512500000008
42000000 1133.5828750000000582
42600000 1129.1612500000001091
43200000 1120.5095000000001164
43800000 1109.6165000000000873
44400000 1101.5953750000001037
45000000 1089.1601250000001073
45600000 1087.6821250000000418
46200000 1088.4897499999999582
46800000 1074.5817500000000564
47400000 1071.96287499999994
48000000 1063.6829999999999927
48600000 1057.084250000000111
49200000 1051.2131249999999909
49800000 1045.7891250000000127
50400000 1042.7998749999999291
51000000 1034.9771875000001273
51600000 1029.9781250000000909
52200000 1025.3148750000000291
52800000 1022.1967500000000655
53400000 1014.7285625000000664
54000000 1010.0558750000000146
54600000 1008.7186249999999745
55200000 1003.2997500000000173
55800000 998.82262500000001637
56400000 996.4769375000000764
57000000 984.99043749999998454
57600000 978.2213125000000673
58200000 972.84924999999998363
58800000 967.31531250000000455
59400000 961.94118750000006912
60000000 954.30012499999997999
60600000 954.15206250000005639
61200000 951.61287500000003092
61800000 950.80581250000000182
62400000 951.94443750000004911
63000000 945.43618750000007367
63600000 938.50212499999997817
64200000 936.11106250000000273
64800000 934.87462500000003729
65400000 932.59443750000002638
66000000 925.62462500000003729
66600000 928.44331250000004729
67200000 927.55118749999996908
67800000 929.11918750000006639
68400000 923.41912500000000819
69000000 923.97406250000005912
69600000 921.07799999999997453
70200000 924.68118749999996453
70800000 922.77156250000007276
71400000 920.21368749999999181
72000000 916.96118750000005093
72600000 911.97125000000005457
73200000 907.35450000000003001
73800000 904.21156250000001364
74400000 897.36525000000006003
75000000 901.2291250000000673
75600000 900.38618750000000546
76200000 902.76543750000007549
76800000 905.40562499999998636
77400000 898.54437500000005912
78000000 902.64418750000004366
78600000 904.23950000000002092
79200000 902.27793750000000728
79800000 895.49137500000006185
80400000 888.67712500000004638
81000000 883.52750000000003183
81600000 873.89537500000005821
82200000 876.56812500000000909
82800000 869.8479375000000573
83400000 862.22562500000003638
84000000 857.96768750000001091
84600000 851.85093749999998636
85200000 852.53406250000000455
85800000 849.46868749999998727
86400000 842.52525000000002819
87000000 836.65193750000003092
87600000 833.38387499999998909
88200000 833.19331250000004729
88800000 832.86450000000002092
89400000 832.4038749999999709
90000000 836.75893750000000182
90600000 838.33443750000003547
91200000 841.79631249999999909
91800000 839.79981250000003001
92400000 840.45087499999999636
93000000 837.2163749999999709
93600000 831.08331250000003365
94200000 830.0588750000000573
94800000 834.63512500000001637
95400000 835.25143750000006548
96000000 833.78431250000005548
96600000 829.05437500000005002
97200000 822.66587500000002819
97800000 818.20518749999996544
98400000 818.4373124999999618
99000000 813.29868750000002819
99600000 807.64131250000002638
100200000 802.13774999999998272
100800000 799.80968749999999545
101400000 795.78837499999997362
102000000 792.54531250000002274
102600000 789.52781249999998181
103200000 791.29831250000006548
103800000 788.52293750000001182
104400000 789.49268749999998818
105000000 790.41100000000005821
105600000 793.08343750000005912
106200000 794.92481250000003001
106800000 799.84043750000000728
107400000 797.50618750000001
108000000 794.47362499999996999
108600000 800.00993749999997817
109200000 802.1873124999999618
109800000 793.90043750000006639
110400000 791.67787499999997181
111000000 789.98643749999996544
111600000 780.73537499999997635
112200000 778.76893749999999272
112800000 779.61824999999998909
113400000 778.08381250000002183
114000000 775.53187500000001364
114600000 775.37512500000002547
115200000 773.23975000000007185
115800000 774.02737500000000637
116400000 773.44831250000004275
117000000 774.58074999999996635
117600000 769.60900000000003729
118200000 768.69018749999997908
118800000 767.12149999999996908
119400000 766.24093749999997272
120000000 768.39999999999997726
120600000 765.87075000000004366
121200000 766.43168750000006639
121800000 763.23518750000005184
122400000 757.70393750000005184
123000000 757.76549999999997453
123600000 756.19537500000001273
124200000 756.45881250000002183
124800000 755.68931250000002819
125400000 752.97918749999996635
126000000 753.32737499999996089
126600000 751.27331249999997453
127200000 747.65587500000003729
127800000 748.10056250000002365
128400000 746.50106249999998909
129000000 745.87856250000004366
129600000 744.53612499999996999
130200000 745.24231250000002547
130800000 747.77262500000006185
131400000 748.67243750000000091
132000000 749.71943750000002638
132600000 744.54093750000004093
133200000 743.52862500000003365
133800000 741.37068750000003092
134400000 743.71962500000006457
135000000 745.47231250000004366
135600000 738.14518750000002001
136200000 734.66899999999998272
136800000 737.90856250000001637
137400000 739.08431250000001
138000000 734.32387500000004366
138600000 734.07856249999997544
139200000 734.61900000000002819
139800000 733.86056250000001455
140400000 731.12556250000000091
141000000 728.53181250000000091
141600000 726.99987499999997453
142200000 731.7888749999999618
142800000 726.42543750000004366
143400000 722.65793750000000273
144000000 716.14556249999998272
144600000 715.32618750000006003
145200000 718.52250000000003638
145800000 722.81537500000001728
146400000 724.44393750000006094
147000000 722.54775000000006457
147600000 720.78825000000006185
148200000 724.87531250000006366
148800000 722.45506250000005366
149400000 722.70600000000001728
150000000 723.38937499999997272
150600000 732.52506249999999
151200000 732.09675000000004275
151800000 727.37874999999996817
152400000 727.77987500000006094
153000000 731.84575000000006639
153600000 733.30093750000003183
154200000 730.44725000000005366
154800000 726.25831249999998818
155400000 728.29118749999997817
156000000 723.34512500000005275
156600000 721.89706250000006094
157200000 726.00006250000001273
157800000 727.42993750000005093
158400000 725.45818750000000819
159000000 722.79425000000003365
159600000 721.67631249999999454
160200000 726.19368750000001
160800000 723.33500000000003638
161400000 720.98699999999996635
162000000 719.20806249999998272
162600000 712.07018749999997453
163200000 709.71593749999999545
163800000 710.36218750000000455
164400000 701.65931250000005548
165000000 693.43518749999998363
165600000 691.87106249999999363
166200000 692.36031249999996362
166800000 688.66856250000000728
167400000 689.61324999999999363
168000000 691.26668749999998909
168600000 690.64331249999997908
169200000 691.09900000000004638
169800000 691.65512499999999818
170400000 688.18600000000003547
171000000 690.62887499999999363
171600000 689.15825000000006639
