0 7002 -6.5857245960765471307e-08 3.2831324684270638449e-08 0 0 -3.3025921276494832858e-08 5.310166083514048684e-05 0 0
9856.262833675564 6409 -6.649075548526314486e-08 3.3486204844590962907e-08 0 -2.2566554900345381235e-11 -3.3027117195572525211e-08 5.310484350519567554e-05 5.9935414545087250518e-05 3.6211528141185017388e-05
19712.52566735113 6143 -6.7242997360065028132e-08 3.4264022724366001807e-08 0 -4.949599668766467845e-11 -3.3028470632386692664e-08 5.3101940823427402796e-05 5.2726841780425239435e-06 7.7192574599704828027e-05
29568.78850102669 5944 -6.7845919130131320918e-08 3.488188368655618283e-08 0 -6.5471409347605139704e-11 -3.3029506852922737902e-08 5.3106605316546455801e-05 9.3113498301335742005e-05 0.00010856855128692401028
39425.05133470226 5787 -6.5762974851617026339e-08 3.2743579479329168639e-08 0 -1.1112478295490671895e-11 -3.3030507850583343542e-08 5.3106238109911138026e-05 8.6198335394139277265e-05 0.00013887800585823581977
49281.31416837782 5626 -6.747742492193423657e-08 3.4494802135033173803e-08 0 -4.9098434301019482028e-11 -3.3031721221202079767e-08 5.3109823016679143161e-05 0.000153708592354560679 0.00017561795350656388961
59137.57700205339 5484 -6.6569590701475736624e-08 3.3578967178846346664e-08 0 -4.2379811867090313604e-11 -3.3033003334496480319e-08 5.3108721994368351125e-05 0.00013297435742706716902 0.00021443937755304633337
68993.83983572896 5370 -6.777783785747439269e-08 3.4799565678549680861e-08 0 -5.584015778240014129e-11 -3.3034112336707116682e-08 5.3102284433121011743e-05 1.1743474134713428606e-05 0.00024801912848116530741
78850.10266940451 5273 -6.76142078416667642e-08 3.4654264042299857847e-08 0 -7.5232895913219512147e-11 -3.3035176695280126705e-08 5.3113894985305150115e-05 0.00023039110212852250054 0.00028024710371610744115
88706.36550308009 5176 -6.8345200365281759198e-08 3.5391040200938544244e-08 0 -8.2133397928185822513e-11 -3.3036293562271398682e-08 5.3120394393731024975e-05 0.00035278667928485900026 0.00031406499427308857833
98562.62833675565 5087 -6.7028596934158969091e-08 3.4044621064711576527e-08 1.3250069877213764645e-10 -5.3408613989338528098e-11 -3.3037384483436732391e-08 5.311143006122937899e-05 0.00018397213825805546926 0.00034709726477965391865
108418.8911704312 5005 -6.6690936141779012628e-08 3.3698171850627364628e-08 2.4657302988765415071e-10 -4.5813920770684773607e-11 -3.3038578211922329653e-08 5.3104781136283828397e-05 5.876089550250670877e-05 0.00038324246344355496338
118275.1540041068 4909 -6.6677990417774649065e-08 3.3688387630588657412e-08 3.9280110974090874148e-10 -5.0013073093122681891e-11 -3.3039615860279122859e-08 5.3103259967342015396e-05 3.011454211373186868e-05 0.00041466167346667460536
128131.4168377823 4832 -6.6134201119274404831e-08 3.3134158531922974413e-08 3.9280110974090874148e-10 -4.0453347116458428629e-11 -3.3040495934467882559e-08 5.311012028143511927e-05 0.00015930662358935271752 0.00044130965646741121891
137987.6796714579 4747 -6.6930106897507553054e-08 3.3939624114705549887e-08 3.9280110974090874148e-10 -5.1148703442301480444e-11 -3.3041631486244303058e-08 5.3103194157212493397e-05 2.8875218738807808654e-05 0.00047569330823335579132
147843.9425051335 4675 -6.6451391871922712121e-08 3.346051414687300661e-08 5.5949992546773088859e-10 -5.1780106689773922821e-11 -3.3042657831739476222e-08 5.3104433293243005819e-05 5.2210383986384867252e-05 0.00050677027612716695013
157700.205338809 4611 -6.6216359741936335847e-08 3.3212436982493149373e-08 5.5949992546773088859e-10 -3.9701392544696900042e-11 -3.3043624151987880208e-08 5.3103507582666744161e-05 3.4777585055033840894e-05 0.00053602972479822440927
167556.4681724846 4545 -6.5619296474437290485e-08 3.2610391426126050858e-08 5.5949992546773088859e-10 -3.5756480253957849275e-11 -3.3044661528565198884e-08 5.3106221683509131025e-05 8.5888996632458623564e-05 0.0005674407055437334646
177412.7310061602 4490 -6.6255287436606218568e-08 3.3261545495654472198e-08 5.5949992546773088859e-10 -5.1968867176581697427e-11 -3.3045710808128324074e-08 5.3110699899228916735e-05 0.00017022187152471629544 0.00059921209972651991085
187268.9938398357 4426 -6.862729283657339743e-08 3.5663413333623198675e-08 6.796922305233764722e-10 -8.2800238774498884349e-11 -3.3046679741724700896e-08 5.3114829153752222285e-05 0.00024798317801435885597 0.00062855067860414929118
197125.2566735113 4361 -6.684002259949668266e-08 3.3848389120848931534e-08 6.796922305233764722e-10 -5.6175562464264234482e-11 -3.3047809041112022443e-08 5.3105342171532001264e-05 6.9326200604976267799e-05 0.00066274501274147699318
206981.5195071869 4305 -6.5875100340877760213e-08 3.2857739176741208211e-08 8.9101673866847955645e-10 -3.132868608559522886e-11 -3.3048689850222149182e-08 5.3101787622948109125e-05 2.3876429781864332892e-06 0.00068941524860719469777
216837.7823408624 4254 -6.7254350194748333226e-08 3.4267226607029269503e-08 8.9101673866847955645e-10 -6.25735777724509185e-11 -3.3049697165491511359e-08 5.3104666025435356155e-05 5.6593150715183888888e-05 0.0007199159956091897173
226694.045174538 4201 -6.5874622206720764328e-08 3.2861807261304762094e-08 1.3509181110776624635e-09 -3.7767349954088817777e-11 -3.3050582295370091587e-08 5.3117558860466977449e-05 0.0002993884763011398463 0.00074671706108651208274
236550.3080082136 4161 -6.5963341526084208676e-08 3.2935885978921791547e-08 2.0858476559380254883e-09 -2.436223208432326625e-11 -3.3051817779246748403e-08 5.3117021343715538557e-05 0.00028926606688895709248 0.00078412658151482273871
246406.5708418891 4107 -6.865208880140674977e-08 3.5667439150273639173e-08 2.2990126887636012417e-09 -6.7514330342042504893e-11 -3.3052163981475154291e-08 5.3101336861520115405e-05 -6.1010072995233461009e-06 0.00079460932400995151325
256262.8336755647 4059 -6.7707182905213400897e-08 3.472473152816764427e-08 3.2654113591449025139e-09 -7.1102998589722433815e-11 -3.3053554375635477393e-08 5.3114771402271609058e-05 0.0002468956135255975814 0.00083670941105014773765
266119.0965092402 4021 -6.5338390862784303515e-08 3.2308667960659854247e-08 3.3664979798737432913e-09 -2.428030305637914054e-11 -3.3054003205180831107e-08 5.3115400809811205566e-05 0.00025874849213049070686 0.00085029963133790556398
275975.3593429158 3979 -6.6859877888256434395e-08 3.3846008916127926186e-08 3.9272331452566560935e-09 -4.1568857485781050841e-11 -3.3055437829614294578e-08 5.3109772970270306127e-05 0.00015276612825730240979 0.00089373897770625421438
285831.6221765914 3937 -7.0575617433192180423e-08 3.7616130304315994491e-08 4.995100337855547613e-09 -9.627246033054864203e-11 -3.3055759589206733424e-08 5.3114622560593788899e-05 0.00024409265641502927253 0.00090348161561013148012
295687.885010267 3899 -6.8740252541159827203e-08 3.5738447353226740538e-08 5.5036936073156531206e-09 -5.5209917528656615782e-11 -3.3057015105461740566e-08 5.3115432069840757168e-05 0.00025933717483954079512 0.00094149770135368694799
305544.1478439425 3866 -6.4893737167975154215e-08 3.1833526508502611337e-08 6.0269566577172454313e-09 2.3344686319017610352e-12 -3.3057876190840643167e-08 5.3104130856182089676e-05 4.6514948925439638359e-05 0.00096757071750647031562
315400.4106776181 3829 -7.0804013700181400041e-08 3.7832095689620084331e-08 6.8099304120624717099e-09 -8.639691255520329878e-11 -3.3058314923116521827e-08 5.3100395203642919526e-05 -2.3834122655746825477e-05 0.00098085520008624671115
325256.6735112937 3787 -6.507123044886319475e-08 3.2025493514582506697e-08 7.7565196091800308833e-09 -1.3890423556532652957e-11 -3.3059627357837217737e-08 5.3101587138600906855e-05 -1.3878386932497090604e-06 0.0010205947340634559557
335112.9363449692 3756 -6.7812171373652395353e-08 3.4794509743495974745e-08 8.0176175277119781291e-09 -4.2909322011496188378e-11 -3.3060570952167916732e-08 5.3101020126644849417e-05 -1.2065695979354240479e-05 0.001049166059078106587
344969.1991786447 3725 -6.7788880847508358253e-08 3.4780943558573121487e-08 8.5193672207755373914e-09 -5.3458522883959745682e-11 -3.306139581181919118e-08 5.3127149242392303797e-05 0.00047999265655647194466 0.001074142187506703025
354825.4620123203 3691 -6.5462651386710006732e-08 3.2398523853753076327e-08 8.9647457138018091584e-09 2.4061689521317056641e-12 -3.306172136400480126e-08 5.3109344791390340149e-05 0.00014470274806859895287 0.0010839996622727977871
364681.7248459959 3652 -6.4119598939059852953e-08 3.1017036344462052183e-08 9.9374161022979145607e-09 4.000983224380004004e-11 -3.3062552762354003858e-08 5.3100164317094466506e-05 -2.8182132582777915644e-05 0.0011091737775455279367
374537.9876796714 3617 -6.5562135287364042058e-08 3.2487864811833403703e-08 1.0482509295843284461e-08 1.0796091241026624969e-11 -3.3063474384289618705e-08 5.3099473408005702744e-05 -4.1193196227391462767e-05 0.0011370797950006953075
384394.250513347 3584 -6.9636377759529222701e-08 3.6615645589444660516e-08 1.0626601936892930584e-08 -4.414332787610399356e-11 -3.3064875497960665907e-08 5.3100297710305595941e-05 -2.5670097948914675145e-05 0.0011795044607448240768
394250.5133470226 3555 -6.9040116936863039986e-08 3.5991382173328388876e-08 1.1084186248570531815e-08 -1.6638983657293897633e-11 -3.3065373747191944639e-08 5.3100852045727636556e-05 -1.5230962650308630204e-05 0.0011945910718678678323
404106.7761806981 3525 -6.7483658557588634505e-08 3.4419481914145495008e-08 1.1540964135766019849e-08 -1.6690493180967585998e-12 -3.306584569276123513e-08 5.3112062683471703689e-05 0.00019588555551043365893 0.0012088812279346535482
413963.0390143737 3494 -6.6281382607859105133e-08 3.3183372319947246703e-08 1.1908940332322481262e-08 3.1488841998714525473e-11 -3.3066521445913146813e-08 5.3113799179825565847e-05 0.00022858691223923030501 0.0012293425239649515262
423819.3018480493 3469 -6.4081518889408142363e-08 3.0950322070597204351e-08 1.2295014706040203496e-08 6.4136011706079783197e-11 -3.3067060807104859844e-08 5.3100986714928530416e-05 -1.2694898828993859946e-05 0.0012456739742581158983
433675.5646817248 3435 -6.5629559494354329785e-08 3.2526327388083045186e-08 1.2646577072048241838e-08 3.5356288638453065358e-11 -3.3067875817632829279e-08 5.3107543848086910651e-05 0.00011078773910086279597 0.0012703518786576970239
443531.8275154004 3404 -6.6963084082307027719e-08 3.3863547641922029014e-08 1.2805080330146796248e-08 3.1081305377074833046e-11 -3.3068455135007917894e-08 5.3117527633002888218e-05 0.00029880040685844721365 0.0012878931720629147213
453388.090349076 3378 -6.8938901908343221194e-08 3.5871977183233993176e-08 1.2944896830574737476e-08 -2.3767339720967995976e-12 -3.3069301459081325598e-08 5.3104654469975472652e-05 5.6375540574480471033e-05 0.0013135192270129715433
463244.3531827516 3353 -6.3852515554897726162e-08 3.0712428696967899977e-08 1.3335869114522825633e-08 7.018599831460705223e-11 -3.3069900859615210292e-08 5.3109537908578745616e-05 0.00014833949285911435072 0.0013316686233270508266
473100.6160164271 3331 -7.032125295743523394e-08 3.72595521884075835e-08 1.3335869114522825633e-08 -9.0693232785408857994e-12 -3.3070770092306194572e-08 5.3102008377005375454e-05 6.5448398302895542547e-06 0.0013579883339478997922
482956.8788501027 3313 -6.8238418285713225623e-08 3.5137567990898764637e-08 1.3335869114522825633e-08 2.928999560170663565e-11 -3.3071560299212752761e-08 5.3103620994290322039e-05 3.6913330374339170341e-05 0.0013819152033891042228
492813.1416837783 3298 -6.4679532275537677517e-08 3.1523399022856147036e-08 1.3366888816087987082e-08 8.3866987458749148725e-11 -3.3072266265222783103e-08 5.3104381705525204645e-05 5.1238894262955230938e-05 0.0014032913219875818665
502669.4045174538 3277 -6.9838725724444531568e-08 3.6742894762579817907e-08 1.3579745384260948026e-08 2.2564510607365058139e-11 -3.3073266451257351743e-08 5.3118262348902159896e-05 0.00031263643171569794645 0.0014335762011343294517
