93825.412731006159447 5799 2.3248979463295083236e-09 4.7898079778785619497e-06 33.548820844672228247 -36.984476701176134839 -2.7005763071565178635 0.075555254747744021726 0.015518970960808767603 -0.0065088271406130646102 0 0 0 -3
99656.410677618070622 6174 2.055167539516487133e-09 4.5969087433380796881e-06 27.221735339745769977 -41.954310887479778103 -0.61636969326670254521 0.12561672578346819162 -0.075163834583629143826 -0.018914107712945583961 0 0 0 -3
108671.83572895277757 6424 2.7245130730005401419e-09 5.0498650269802548225e-06 46.009742104250058503 19.524991036309835124 -1.6333795221497520167 0.019544772473358888731 0.076047528928930407943 -0.0094443163613042082488 0 0 0 -3
143681.19917864477611 5127 2.5707016332426404872e-09 4.952988993339203704e-06 -2.9491637036462443611 49.904861099620369203 1.7087062843266140888 -0.082683906041148905186 0.12057089002738488603 0.0041596654401457539355 0 0 0 -3
180256.5585215605679 6925 2.087479617480308877e-09 4.6208749904041501245e-06 31.864390154462352456 -38.258167102216653177 -4.8883026665740230143 0.21061268884858477812 -0.14775850373463952914 -0.011638931732314597781 0 0 0 -3
204839.04722792608663 5628 3.7339015537755655871e-09 5.6092452155723196465e-06 -48.477497028315845284 -9.6631552162528038252 -7.5404822968337956723 -0.0044600159594132982727 -0.06871805366750828592 0.0010270728865532719517 0 0 0 -3
222059.63039014374954 6974 3.0660495647087313026e-09 5.2526266016302566194e-06 36.929325647129395804 -33.684504978024918387 1.3082923329388154166 0.052496035981314491392 0.04659875197627279253 -0.004339692873346212218 0 0 0 -3
225449.67556468173279 5062 2.5304087017685656592e-09 4.9269750442587475012e-06 -20.705403624509429505 -42.833649904261591246 15.401630167022416273 0.046326281538456436093 -0.066371439343929070076 0.028321880276837119866 0 0 0 -3
225567.96714579054969 6072 2.2493457693754210126e-09 4.7373507979448464908e-06 37.041531900859929749 33.574537752842473992 1.0143943245312836421 -0.032175364587826195406 0.061678097511381736739 0.0032272119216679010824 0 0 0 -3
228843.17043121150346 6020 3.0943407183171661735e-09 5.268732900326398609e-06 -20.357607954492433322 45.606257763303659658 2.5936975091804397309 -0.083478363011444525754 0.026541750539660263764 -0.0011356273103132342572 0 0 0 -3
231706.13552361394977 5976 2.5449119657779819977e-09 4.9363702500862628389e-06 48.805106638268419772 10.892771055299142802 -0.44773822522241318866 0.054331054872022409297 0.079863559522880572805 -0.0062119836800133779869 0 0 0 -3
232163.97535934290499 5805 2.2643079772297904382e-09 4.747831570298004457e-06 49.869526409309301584 1.0803625249757369264 3.540915888559374114 0.037629523023797982473 0.066457381737804147037 0.010522974997471951433 0 0 0 -3
235923.51540041068802 5633 2.5331086230617554852e-09 4.9287267660831665962e-06 21.17379829414879211 -45.232705139841421271 2.4631868848536671024 0.075529973659736057701 0.004298082770959949471 0.0095202244598975183792 0 0 0 -3
236008.78850102669094 5790 2.5615491925646052678e-09 4.9471039796549061442e-06 24.722846287727175962 -43.180960134350947044 4.9469589881485340754 0.064406557408204542781 0.013306107719620282812 0.0072163946148714143078 0 0 0 -3
239588.48459958931198 6491 2.0413706883359855007e-09 4.5865989071496950823e-06 39.883099534794276053 -29.654961423812824961 5.4925526754621527559 0.0516060872244896926 0.047552740177405766753 -0.0047094157169526255219 0 0 0 -3
240617.95482546201674 5683 1.7151894980501559991e-09 4.3280025503875625079e-06 44.200559992029113232 20.647817222552166783 -10.980340097857610004 0.0011834361241969981217 0.072498009550470796092 -0.00077324617223795393678 0 0 0 -3
247879.67145790555514 6148 2.5834189720423253937e-09 4.9611430907246375921e-06 -30.368297124454041835 -39.70640720756789932 -1.2260892519943153989 0.029428012148412958926 -0.061434340703723971933 -0.023789153746967037217 0 0 0 -3
249396.02464065709501 5243 2.2853936457476965257e-09 4.762523630722379441e-06 1.6695726372552599504 49.885763255298023466 -3.0476606927360707644 -0.063150725175514496601 0.047638333199352601854 -0.020833681214222025263 0 0 0 -3
251697.1334702258755 6905 2.1639511393426121352e-09 4.6766258067859771733e-06 45.933825183345170728 -15.13435411780517903 12.703884210528867627 0.046712138266064844039 0.056535780061533098817 0.0078312132478389889778 0 0 0 -3
252497.59342915812158 5156 2.0106002082378178188e-09 4.5634368615115816366e-06 -10.143717586086211213 -48.943261068826821258 1.4942238304764730028 0.054404832911784821448 -0.0573125963406147243 0.012536032216916823817 0 0 0 -3
255493.37166324435384 5143 2.4444349270259596285e-09 4.8705308503244992661e-06 -36.398843264267817688 -34.201167844006612029 -2.4969444807812459786 0.014918669999425055589 -0.075801558284944850485 -0.0051697215223153059754 0 0 0 -3
255830.68583162216237 6383 2.8714407653050949789e-09 5.1390568925584551382e-06 13.615821167727181873 48.110638610666434545 0.51219302859242776815 -0.064570588808419870919 0.035240600563850248139 0.0012705936634157541723 0 0 0 -3
255836.84599589323625 5653 2.7915621257968206852e-09 5.0909547574385895707e-06 -29.888516094807386025 40.106910757392689959 -0.20248311410139310795 -0.13598142345483210658 0.074035070207408223975 -3.3099428330602929384e-05 0 0 0 -3
260901.733059548249 6728 1.8375628131189003373e-09 4.4285770273202183008e-06 47.351930006212725743 -16.013150127960152247 -1.3201660521947502502 0.051964988421252085449 0.04992302123498625066 0.011107841930683108947 0 0 0 -3
267685.7494866529596 5498 2.0666418341364290401e-09 4.6054479377094541736e-06 -17.65722870285408419 -46.617124167784297128 -3.9400107436085147761 0.051316598636481226825 -0.04809493657080188278 -0.0032275850400968848428 0 0 0 -3
267844.81314168375684 6264 2.1849966187076039539e-09 4.691737743496926829e-06 -20.582018828254366127 41.933731805233179557 17.869257220803135056 -0.084067715257368461068 0.040918269580137556218 0.051081681314608044786 0 0 0 -3
269775.47433264885331 6903 2.2379118879541736078e-09 4.7293101863845894611e-06 11.304636308622420415 -48.663369524451994153 -2.1988233164190940094 0.07180753386307622832 -0.035242175465229043374 -0.019431970353067019863 0 0 0 -3
274504.67351129365852 6495 2.1447362602909567128e-09 4.6627425461272288147e-06 -44.60520209568981187 22.588403090258040606 -0.7414760073511241778 -0.056958565161322020909 -0.039529231115682593456 -0.0040899885467367324068 0 0 0 -3
