,Time,target_id,m_e,MgO,Al2O3,CaO,FeO,NiO,SiO2,Fe,Ni,Si,O
0,78.33612164297286,745,0.9193657076257044,1.0,0.04522131929986502,0.06548670818080676,0.12254697665547466,0.006356299393990538,0.802721506296921,0.7301010639825831,0.04107785887123428,0.12984794009552514,0.04544938602776912
1,61.10676029294849,2710,0.5289306193806144,1.0,0.04261039563806708,0.06194150393936017,0.15465442861592685,0.003006915729337285,0.9180829786148312,0.6602584005605032,0.04210554141000307,0.057207988932313256,0.01853866271509002
2,85.66233158710402,2662,0.4522109823509782,1.0,0.04246473720321927,0.06167148978266508,0.12771213825226144,0.0023431917005979517,0.9347289592825379,0.6929349424769323,0.043152950698054894,0.04710622632885521,0.009905547194153817
3,72.77015034679069,2306,0.268255318015314,1.0,0.04176440291268742,0.060896359159486255,0.190288546584282,0.00181482296275469,0.961387976849243,0.6024091001369375,0.041870155580542946,0.02077948325321338,0.00592657591358384
