,Time,target_id,m_e,MgO,Al2O3,CaO,FeO,NiO,SiO2,Fe,Ni,Si,O
0,97.4736633767292,987,0.8732952747252695,1.0,0.04511913157437477,0.06539680729654457,0.13149893940061652,0.005490889625256202,0.796313637220057,0.7140165154785255,0.04148817264447277,0.1353962231526555,0.06715369677011808
1,76.92361537238051,2678,0.3584254678654641,1.0,0.04195659859413854,0.06096266750169247,0.11267845577588033,0.001724267696334274,0.9581360853647014,0.7009402616124368,0.04337014896857159,0.034481263606504296,0.005685700854413732
2,66.51103376175392,3851,0.3353550982350941,1.0,0.043692903833346744,0.06354873969800076,0.1135364106053083,0.0013143124113435,0.9073491694130993,0.7007959386410717,0.04372094562851306,0.043368294839552915,0.005885667723540745
3,39.09536102763531,1014,0.0833771961371943,1.0,0.04132479444264797,0.060339495184706674,0.2148067499605508,0.0008841663599881786,0.9658107543303631,0.5650969337573292,0.042023921435496506,0.022914346424798213,0.004342423555483822
