,i,a,e,inc,m_e,EF,EC,OC,CI,EF_ratio,EC_ratio,OC_ratio,CI_ratio,P,T,MgO,Al2O3,CaO,FeO,NiO,SiO2,Fe,Ni,Si,O
37,6065,1.8326844532180084,0.0890200612458292,0.0501140194528234,0.0005302264402264402,0.0,0.0,0.0005302264402264402,0.0,0.0,0.0,1.0,0.0,0.4294171748917749,1897.4832678066875,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038608989828086,0.0002087019089623416,0.37260466145501886,0.0625794253668939,0.012334150745264129,9.318410823744294e-06,0.004273401004637467
38,5124,1.6782675571465275,0.1969886907213178,0.1072451581824353,0.0005302530802530803,0.0,0.0,0.0005302530802530803,0.0,0.0,0.0,1.0,0.0,0.4294201601731602,1897.4834288515722,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038609261740778,0.00020870213989955237,0.372604661458798,0.06257942264776697,0.012334150514326918,9.31840704460063e-06,0.004273398047015098
39,5099,1.1563264517158467,0.053680119336472,0.0375479054168,0.0005311555111555112,0.0,0.0,0.0005311555111555112,0.0,0.0,0.0,1.0,0.0,0.4295212865800866,1897.4888842289824,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038618473413847,0.0002087099630446532,0.3726046615868323,0.06257933053103629,0.012334142691181816,9.31827901029525e-06,0.004273297851070668
40,5480,2.054673316794896,0.1332961748167663,0.0753228532589422,0.0005336663336663337,0.0,0.0,0.0005336663336663337,0.0,0.0,0.0,1.0,0.0,0.4298026493506494,1897.5040624745407,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038644101225936,0.00020873173042356812,0.37260466194306247,0.0625790742529154,0.012334120923802903,9.317922780138765e-06,0.004273019093110508
41,5485,1.5661186477600504,0.276931699460267,0.0827305236338514,0.0005338228438228438,0.0,0.0,0.0005338228438228438,0.0,0.0,0.0,1.0,0.0,0.4298201878787879,1897.5050085896094,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.1703864569863843,0.00020873308733179916,0.3726046619652665,0.06257905827879046,0.012334119566894671,9.317900576122362e-06,0.004273001717669311
42,5989,2.7277714835836075,0.3570309732217651,0.0403077670266202,0.0005351781551781552,0.0,0.0,0.0005351781551781552,0.0,0.0,0.0,1.0,0.0,0.4299720640692641,1897.5132014993737,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038659531145806,0.000208744837851869,0.3726046621575524,0.0625789199537167,0.0123341078163746,9.317708290212945e-06,0.0042728512575037625
43,6107,1.8353534307381567,0.375038436415545,0.0711613245601837,0.0005355511155511155,0.0,0.0,0.0,0.0005355511155511155,0.0,0.0,0.0,1.0,0.430013858008658,1897.5154560454262,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.2807162605375964,0.004290126179898768,0.3280816436679565,0.0045816001953800645,0.01126451665846486,4.306889678229453e-08,0.015846202991638414
44,1320,1.6778497236349459,0.0668774964644318,0.0989473962386331,0.0005378621378621379,0.0,0.0005378621378621379,0.0,0.0,0.0,1.0,0.0,0.0,0.4302728311688312,1897.5294260454123,0.30544261328835104,0.010192697537748036,0.014472362178626647,0.006848782688619571,2.4845943848829186e-06,0.35981943013671713,0.2675972140751758,0.015616238177031479,0.020008177323345477,0.000656074695219
45,6558,1.25414178903617,0.1020117601630524,0.1140039236053277,0.0005383416583416583,0.0,0.0,0.0005383416583416583,0.0,0.0,0.0,1.0,0.0,0.43032656623376625,1897.5323246909416,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038691815638837,0.00020877226726108127,0.37260466260637115,0.06257859710878638,0.01233408038696539,9.31725947145301e-06,0.004272500085526598
46,6175,1.4542784403000464,0.0864145946447629,0.1034717771725756,0.0005414085914085914,0.0,0.0,0.0005414085914085914,0.0,0.0,0.0,1.0,0.0,0.4306702467532467,1897.5508637103871,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038723110929427,0.0002087988618946584,0.3726046630414834,0.06257828415588049,0.012334053792331812,9.316824359228981e-06,0.004272159667762732
47,5286,1.336785810577081,0.2344045372991029,0.1113257440324087,0.000542057942057942,0.0,0.0,0.000542057942057942,0.0,0.0,0.0,1.0,0.0,0.430743012987013,1897.554788857972,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17038729736529984,0.0002088044930026245,0.37260466313360857,0.06257821789987492,0.012334048161223845,9.316732234032621e-06,0.004272087596398744
