,Time,target_id,MgO,Al2O3,CaO,FeO,NiO,SiO2,Fe,Ni,Si,O,m_e
0,96.53213674157004,4189,1.0,0.043239152688000534,0.06288876256860072,0.15174264168390988,0.006106166877033544,0.8793789032224598,0.6608558888117958,0.03884032258401778,0.08123805586189765,0.05010603606177352,0.8416344055943988
1,57.25301991259548,2768,1.0,0.04225771626043931,0.061615579930412404,0.1619598019665342,0.0027301076805467763,0.945991618191414,0.6297113085552435,0.0409071976914786,0.027492506635957127,0.008180570828805786,0.3535225607725561
2,53.38637375846954,4755,1.0,0.04053831920971577,0.05931088665299419,0.21989008452633796,0.0012701470612122658,0.9959955599548349,0.5429637287514532,0.04059068963141408,0.004467330944326535,0.005609969747206712,0.08189920745920609
