Planet_ID,Class,Final_Mass_Mearth,Time_40pct_Myr,Time_60pct_Myr,Time_80pct_Myr,Growth_tau_Myr,N_accretion_events,EF_frac_final,EC_frac_final,OC_frac_final,CI_frac_final
4189,Earth_like,61.798151678740886,3.5346763318140493,12.50602850033529,32.520003703817785,11.365745865805659,158,0.3090661156401406,0.40259364126048147,0.27747703453461336,0.010863208564764694
4755,Mars_like,1.4155154909177685,5.420231903041288,9.43717601536145,12.768666742052538,6.610087737428397,31,0.17973829618457138,0.2643014825566362,0.5320781846707264,0.023882036588065893
