,i,a,e,inc,m_e,EF,EC,OC,CI,EF_ratio,EC_ratio,OC_ratio,CI_ratio,P,T,MgO,Al2O3,CaO,FeO,NiO,SiO2,Fe,Ni,Si,O
327,6382,1.8119392665472716,0.2030550459881101,0.0854427646919133,0.0007371495171495172,0.0,0.0,0.0007371495171495172,0.0,0.0,0.0,1.0,0.0,0.45260497489177487,1898.7332419924417,0.0002583529422349294,9.321762286986522e-06,1.3826222418382837e-05,0.00012561553449317453,1.551710075388287e-07,0.0002746653679092561,4.6114882597037514e-05,9.090786770201753e-06,6.847432009696609e-09,3.133255135313916e-06
328,6747,1.425875403623581,0.0402216281909449,0.1377779619492258,0.0007371828171828173,0.0,0.0,0.0007371828171828173,0.0,0.0,0.0,1.0,0.0,0.4526087064935065,1898.7334430018454,0.00025836461308511574,9.322183388794703e-06,1.3826847004923606e-05,0.0001256212115130528,1.5517823126781584e-07,0.00027467777566134405,4.611696333657532e-05,9.09119722388383e-06,6.847737859334759e-09,3.133393999442879e-06
329,2760,1.612079428070237,0.035883722224336,0.0684344405678518,0.0007372094572094572,0.0,0.0007372094572094572,0.0,0.0,0.0,1.0,0.0,0.0,0.4526116917748918,1898.733603809334,0.0002251751831509434,7.5141530193034e-06,1.0669162266244028e-05,5.043034622675756e-06,1.8440857774102398e-09,0.00026526663614101655,0.00019728114968487026,1.1512426050843435e-05,1.4745868187782986e-05,4.809060833765909e-07
330,6153,2.7418695204495593,0.1412718411183168,0.168683182292503,0.0007372893772893773,0.0,0.0,0.0,0.0007372893772893773,0.0,0.0,0.0,1.0,0.45262064761904763,1898.7340862316169,0.00024926372510866663,9.885423955930513e-06,1.4433730696453462e-05,0.00020700892050319787,3.209335785866246e-06,0.00024189111136841521,3.3381615786098407e-06,8.258937146389544e-06,3.1145847890785144e-11,1.1597161016695275e-05
331,5927,3.482191679116417,0.0281411633414781,0.1359385715215576,0.0007378821178821178,0.0,0.0,0.0,0.0007378821178821178,0.0,0.0,0.0,1.0,0.45268707012987014,1898.7376641882995,0.00024946411959788717,9.893371299586368e-06,1.444533463155955e-05,0.00020717546137073527,3.2120529516967776e-06,0.00024208557867861952,3.3407283341509164e-06,8.265439848774891e-06,3.116910730709653e-11,1.1606230521140422e-05
332,5259,1.7391580386842072,0.0123971707353491,0.1167696481594962,0.0007379487179487179,0.0,0.0,0.0007379487179487179,0.0,0.0,0.0,1.0,0.0,0.4526945333333333,1898.7380662049593,0.00025863304263940153,9.331868730382874e-06,1.3841212495361288e-05,0.00012575178303151198,1.5534438243537247e-07,0.0002749631539594029,4.616482028468622e-05,9.100637653170724e-06,6.85477236507092e-09,3.136587807678012e-06
333,6194,2.6827970803199386,0.3640054357678592,0.2254917287492637,0.0007383050283050284,0.0,0.0,0.0,0.0007383050283050284,0.0,0.0,0.0,1.0,0.45273446147186147,1898.7402169908462,0.00024960709768851087,9.899041595340829e-06,1.4453613843685806e-05,0.00020729428546638513,3.213991656687746e-06,0.00024222432782690934,3.3425596774391147e-06,8.270079364364919e-06,3.118570459921359e-11,1.1612701413213301e-05
334,5109,2.574985124895555,0.2497234132489385,0.3168048851880909,0.0007385714285714286,0.0,0.0,0.0007385714285714286,0.0,0.0,0.0,1.0,0.0,0.4527643142857143,1898.7418250514907,0.0002588512875378861,9.339743334195864e-06,1.3852892263673666e-05,0.00012585794417798804,1.554794815283163e-07,0.000275195178923717,4.620372923929103e-05,9.108313121664663e-06,6.860491483934306e-09,3.1391836762380493e-06
335,5525,1.8123126019233988,0.1280086533312837,0.0295647886739264,0.0007397635697635698,0.0,0.0,0.0007397635697635698,0.0,0.0,0.0,1.0,0.0,0.4528979056277056,1898.7490210854544,0.00025926910397455706,9.354818778928755e-06,1.387525246183319e-05,0.0001260611832832137,1.5573813908362366e-07,0.00027563937644927534,4.627821792116139e-05,9.123007315425416e-06,6.871440091297913e-09,3.144153168795419e-06
336,6756,3.2180373214674125,0.0952804146668117,0.2651748345253794,0.0007407525807525808,0.0,0.0,0.0,0.0007407525807525808,0.0,0.0,0.0,1.0,0.45300873419913423,1898.754990933129,0.0002504345693153485,9.931857873919782e-06,1.4501528968983415e-05,0.0002079819697433875,3.2252137304511375e-06,0.00024302732486625018,3.3531568777552185e-06,8.296928094751369e-06,3.1281733659568184e-11,1.1650147535973928e-05
337,5923,3.005196143893628,0.0425761356204057,0.1657964651867156,0.0007408558108558109,0.0,0.0,0.0,0.0007408558108558109,0.0,0.0,0.0,1.0,0.4530203021645022,1898.755614046116,0.0002504694694792015,9.933241961859846e-06,1.4503549879029981e-05,0.00020801097444161443,3.2256873080565217e-06,0.00024306119276859225,3.3536035071430703e-06,8.298060224531895e-06,3.128578133864378e-11,1.1651726303237605e-05
338,5514,2.010854577031111,0.0877702638807959,0.0976657297631117,0.0007428538128538128,0.0,0.0,0.0007428538128538128,0.0,0.0,0.0,1.0,0.0,0.45324419826839824,1898.7676742071349,0.00026035215887184937,9.39389702672798e-06,1.3933214092816533e-05,0.00012658801626953725,1.5640874053729694e-07,0.0002767908158469363,4.6471305008650955e-05,9.161097177718403e-06,6.899819038710432e-09,3.1570339711438746e-06
339,6676,1.8889900065586984,0.0272866714048967,0.1939607759505206,0.0007430802530802531,0.0,0.0,0.0007430802530802531,0.0,0.0,0.0,1.0,0.0,0.45326957316017313,1898.7690410145437,0.00026043152065311653,9.396760519023614e-06,1.3937461281293762e-05,0.00012662661993897352,1.5645788359059797e-07,0.00027687518856143876,4.64854541032441e-05,9.163888241060333e-06,6.901898511860096e-09,3.157978290651989e-06
340,6944,1.4516386202513683,0.2878935184855095,0.064328077496412,0.0007447885447885448,0.0,0.0,0.0007447885447885448,0.0,0.0,0.0,1.0,0.0,0.4534610043290043,1898.7793522993106,0.00026103023526767577,9.418363041783315e-06,1.3969502570835201e-05,0.00012691785512122808,1.5682867286362413e-07,0.00027751170624698963,4.659219197903494e-05,9.184944302974847e-06,6.917585159424769e-09,3.1650977391161315e-06
341,5063,3.488937446984172,0.066277151393585,0.4558547964697642,0.0007450149850149851,0.0,0.0,0.0,0.0007450149850149851,0.0,0.0,0.0,1.0,0.4534863792207792,1898.7807190878634,0.00025187560833895694,9.989007311445034e-06,1.4584972996712587e-05,0.0002091795777927089,3.2447665502358384e-06,0.00024442574147910315,3.371603646076869e-06,8.343675450901084e-06,3.144884461354913e-11,1.171534199466721e-05
342,5320,1.271625717684604,0.1415708563424503,0.1333455156151387,0.0007453912753912754,0.0,0.0,0.0,0.0007453912753912754,0.0,0.0,0.0,1.0,0.45352854632034634,1898.78299036396,0.00025200282506525985,9.994052535226558e-06,1.4592339539785551e-05,0.0002092853047492049,3.246493368618167e-06,0.00024454919544571413,3.373231528950915e-06,8.347801694925465e-06,3.146358981730504e-11,1.1721096151056103e-05
343,6989,1.587663245325448,0.0621309850913967,0.1312841404135793,0.0007458707958707958,0.0,0.0,0.0007458707958707958,0.0,0.0,0.0,1.0,0.0,0.4535822813852814,1898.7858847246675,0.0002614095378987318,9.432048850549208e-06,1.3989801633410186e-05,0.00012710236128786267,1.5706360565992205e-07,0.0002779149581924782,4.665981299342326e-05,9.1982838860381e-06,6.927522642498612e-09,3.169607635853007e-06
344,5880,1.767235171868527,0.2458556949767888,0.089568632601909,0.0007469030969030969,0.0,0.0,0.0007469030969030969,0.0,0.0,0.0,1.0,0.0,0.45369796103896104,1898.7921156064936,0.00026177133425450835,9.445103006602829e-06,1.4009163816174021e-05,0.00012727835164967117,1.5728771307054047e-07,0.00027829959850996655,4.672431317351354e-05,9.21100777837044e-06,6.937001219493085e-09,3.1739095009339618e-06
345,6914,1.8587441406674032,0.161749495410038,0.1663593423411318,0.0007481551781551781,0.0,0.0,0.0007481551781551781,0.0,0.0,0.0,1.0,0.0,0.4538382692640692,1898.7996730016082,0.0002622101582215147,9.460936434590446e-06,1.4032648270106928e-05,0.00012749181120581972,1.5755955888621894e-07,0.00027876612999222625,4.6802545371409955e-05,9.226440603210735e-06,6.9484974131927765e-09,3.1791269423471144e-06
346,5955,1.551978327163435,0.2166288427035315,0.0236206306382699,0.0007484015984015984,0.0,0.0,0.0007484015984015984,0.0,0.0,0.0,1.0,0.0,0.45386588311688314,1898.8011603533384,0.0002622965225128936,9.464052587970988e-06,1.4037270210508617e-05,0.00012753382153787428,1.5761306207704062e-07,0.00027885794735840947,4.6817942459034475e-05,9.22947791286178e-06,6.950759968136523e-09,3.1801541028852716e-06
347,6327,3.026810089132076,0.171572960501835,0.1307076607169013,0.0007493872793872794,0.0,0.0,0.0,0.0007493872793872794,0.0,0.0,0.0,1.0,0.4539763385281385,1898.8071097341242,0.00025335379914989274,1.0047630132906483e-05,1.467056831578165e-05,0.00021040807168669289,3.2648355752247556e-06,0.00024586021102041054,3.3905159830032654e-06,8.391615903257392e-06,3.162010957973374e-11,1.1782195126479864e-05
348,6328,1.9889606479646444,0.5342381055553908,0.0769815155919888,0.0007496736596736596,0.0,0.0,0.0007496736596736596,0.0,0.0,0.0,1.0,0.0,0.4540084303030303,1898.8088382625942,0.00026274234899001175,9.480138677043514e-06,1.4061129416365985e-05,0.00012775068790169366,1.578892804356696e-07,0.0002793319234925491,4.68974225049097e-05,9.245156971605763e-06,6.962439044462358e-09,3.1854542274722085e-06
349,5131,3.5374579447245074,0.0895659137757491,0.2844833720563794,0.0007502364302364303,0.0,0.0,0.0,0.0007502364302364303,0.0,0.0,0.0,1.0,0.4540714943722944,1898.8122350117453,0.00025364088114287727,1.0059015372413467e-05,1.4687191930680823e-05,0.00021064666116728335,3.2687349067595776e-06,0.00024613880183004753,3.394187423115156e-06,8.400924809897005e-06,3.165335609725192e-11,1.1795175539724458e-05
350,6379,1.6524507846149143,0.153853817403917,0.0979868809176622,0.0007504928404928404,0.0,0.0,0.0007504928404928404,0.0,0.0,0.0,1.0,0.0,0.4541002277056277,1898.8137826384952,0.00026302945190459574,9.490497781524775e-06,1.4076494245268897e-05,0.0001278903457206275,1.5806717553389636e-07,0.00027963715419701573,4.694860556761168e-05,9.25525394081969e-06,6.969959842520034e-09,3.1888669575457895e-06
351,5885,3.465213386488217,0.0729965976709356,0.2252989632434617,0.0007523409923409924,0.0,0.0,0.0,0.0007523409923409924,0.0,0.0,0.0,1.0,0.4543073316017316,1898.8249375268217,0.0002543523941607839,1.008723290719156e-05,1.47283924193721e-05,0.00021123798956515085,3.2784004902843774e-06,0.0002468292700327894,3.4032860914589213e-06,8.423994938239825e-06,3.1735721418412605e-11,1.1827344501141542e-05
352,5323,2.793287486876769,0.1697044850975605,0.1029274754434797,0.0007525641025641026,0.0,0.0,0.0,0.0007525641025641026,0.0,0.0,0.0,1.0,0.45433233333333334,1898.8262841430355,0.00025442782354717587,1.0090224323062023e-05,1.4732760192698548e-05,0.00021130067770917083,3.2794251275105323e-06,0.0002469024684023835,3.4042508167999295e-06,8.426440700847736e-06,3.1744453474289586e-11,1.1830755006554455e-05
353,5020,1.8364556988828524,0.2628125566125247,0.1548109935700908,0.0007528071928071928,0.0,0.0,0.0007528071928071928,0.0,0.0,0.0,1.0,0.0,0.45435957402597404,1898.8277513493072,0.00026384057599254635,9.519764357193377e-06,1.4119903009852331e-05,0.00012828490743794498,1.5856982605962408e-07,0.0002804994929768041,4.7093208129712444e-05,9.283779870362852e-06,6.99120671673447e-09,3.1985085580203947e-06
354,5195,2.7974707730005237,0.0510435514289044,0.1267258898668283,0.000752937062937063,0.0,0.0,0.0,0.000752937062937063,0.0,0.0,0.0,1.0,0.4543741272727273,1898.8285351981908,0.00025455391446174165,1.0095224898845482e-05,1.4740061545124851e-05,0.00021140547069210656,3.2811385908385654e-06,0.000247024829856038,3.4058626304079675e-06,8.430528502913964e-06,3.1759045913959394e-11,1.1836454651413726e-05
355,3776,1.4529449295167802,0.0774074619586424,0.1544467420241552,0.0007543989343989345,0.0007543989343989345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4545379445887446,1898.837358472729,0.00028810511788524836,1.7138722649639938e-05,2.5024289125981613e-05,2.6698612278577476e-06,9.228961027651344e-10,0.00013778514146966725,0.00024045444753355397,1.3255341042107487e-05,2.9965090568775314e-05,3.568649639180575e-07
356,6204,1.704683873604328,0.1092429897982929,0.0541055855765657,0.0007551415251415252,0.0,0.0,0.0007551415251415252,0.0,0.0,0.0,1.0,0.0,0.4546211593073593,1898.8418404197841,0.0002646587025906088,9.549283593946887e-06,1.4163686526360225e-05,0.00012868287669216168,1.5907691257156189e-07,0.0002813692764094908,4.723905781056363e-05,9.312551970366442e-06,7.012635455129739e-09,3.2082320469601928e-06
357,5779,1.5360227122262375,0.1417158296537938,0.0244254704236152,0.0007561272061272061,0.0,0.0,0.0007561272061272061,0.0,0.0,0.0,1.0,0.0,0.45473161471861473,1898.847789514642,0.00026500415975612445,9.561748207469053e-06,1.418217428796698e-05,0.00012885092031305153,1.592910571842938e-07,0.0002817365458764105,4.730064386839004e-05,9.32470107712118e-06,7.021683488068944e-09,3.212338260217846e-06
358,6395,1.5149203872327899,0.1820580321016717,0.0165121329966944,0.0007562071262071262,0.0,0.0,0.0007562071262071262,0.0,0.0,0.0,1.0,0.0,0.45474057056277056,1898.848271871852,0.00026503216979657167,9.562758851808688e-06,1.4183673295664826e-05,0.00012886454613845775,1.5930842399353657e-07,0.0002817663244819544,4.730563666558243e-05,9.325686136098487e-06,7.0224169944235575e-09,3.2126705255038773e-06
359,1298,1.4333140851086732,0.1512685738809034,0.0737947172332815,0.000756906426906427,0.000756906426906427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4548189341991342,1898.8524924857124,0.00028906272982175395,1.719568882055083e-05,2.510746556569745e-05,2.6786917695783164e-06,9.260411186547586e-10,0.00013824315169386835,0.00024125372044321786,1.3299399441967571e-05,3.006465330867398e-05,3.580225121306677e-07
360,5707,1.4482816212328296,0.3246516342167922,0.0224222537176018,0.0007572161172161172,0.0,0.0,0.0,0.0007572161172161172,0.0,0.0,0.0,1.0,0.4548536380952381,1898.8543616079837,0.000256000582544036,1.0152597576361069e-05,1.482383152608734e-05,0.00021260778448263572,3.300801210074039e-06,0.00024842870903419727,3.42435387165328e-06,8.477425044675151e-06,3.192639728977209e-11,1.1901842769123077e-05
361,5100,1.0283926035649535,0.1621453013807117,0.1036130839697835,0.0007573359973359975,0.0,0.0,0.0007573359973359975,0.0,0.0,0.0,1.0,0.0,0.4548670718614719,1898.8550851380771,0.0002654278116178886,9.577034203106037e-06,1.4204846779396891e-05,0.00012905700266106838,1.5955370421251846e-07,0.000282186947284107,4.737616818717728e-05,9.339600120114548e-06,7.0327789262222655e-09,3.2173720621911893e-06
362,6371,2.803527606108231,0.1859609970809751,0.2181937935721139,0.0007582683982683984,0.0,0.0,0.0,0.0007582683982683984,0.0,0.0,0.0,1.0,0.4549715567099567,1898.860712573247,0.00025635633905298936,1.0166706343750116e-05,1.484443177043298e-05,0.00021290345230719925,3.3056383794323177e-06,0.0002487739431356206,3.428899580195418e-06,8.488955731250685e-06,3.19675275833875e-11,1.1917919246501253e-05
363,6888,1.7460902612537823,0.0478551286196617,0.1546466415058486,0.0007593339993339993,0.0,0.0,0.0007593339993339993,0.0,0.0,0.0,1.0,0.0,0.45509096796536797,1898.8671438819108,0.00026612806262906895,9.602300311596914e-06,1.4242321971843016e-05,0.00012939763405396548,1.5998788256028592e-07,0.0002829314124215003,4.7501002359245535e-05,9.364226586430568e-06,7.051117788226761e-09,3.225692930888596e-06
364,6960,2.9923894601025913,0.218159327168652,0.0761723726889211,0.0007593906093906093,0.0,0.0,0.0,0.0007593906093906093,0.0,0.0,0.0,1.0,0.4550973116883117,1898.8674855438164,0.00025673573760842374,1.018175271909856e-05,1.486640101835855e-05,0.0002132187693638698,3.310797630621957e-06,0.0002491421200096144,3.4337469559823973e-06,8.501252073256274e-06,3.201138361547465e-11,1.1935063052005918e-05
365,5679,1.2482081670248948,0.1292536719708943,0.1404304844031555,0.0007594305694305695,0.0,0.0,0.0007594305694305695,0.0,0.0,0.0,1.0,0.0,0.4551017896103896,1898.8677267168434,0.0002661619080946094,9.60352150684064e-06,1.4244133272811248e-05,0.00012941409725300172,1.6000886659205896e-07,0.0002829673949030619,4.750703666251598e-05,9.36541686689088e-06,7.052004245746563e-09,3.226095759242928e-06
366,5381,1.406733802243184,0.1534624433184255,0.0601308879003871,0.0007597469197469198,0.0,0.0,0.0007597469197469198,0.0,0.0,0.0,1.0,0.0,0.45513723982683985,1898.8696360008803,0.0002662727811713796,9.607521974018365e-06,1.4250066844948553e-05,0.00012946803079159474,1.600776192068075e-07,0.00028308526854995216,4.75268018383758e-05,9.36931604968123e-06,7.054907762583246e-09,3.227412987419939e-06
367,5478,1.9592851536201552,0.1552976734262437,0.0478151197634367,0.0007600199800199801,0.0,0.0,0.0007600199800199801,0.0,0.0,0.0,1.0,0.0,0.45516783896103896,1898.8712840110068,0.0002663684821429076,9.610975008845451e-06,1.4255188454582856e-05,0.00012951458394095045,1.6013696487123924e-07,0.0002831870121188657,4.7543862316232026e-05,9.372681658787517e-06,7.057413937267259e-09,3.2285499722522863e-06
368,5996,1.8266622332247264,0.1192983913386422,0.0266758536956976,0.0007607858807858808,0.0,0.0,0.0007607858807858808,0.0,0.0,0.0,1.0,0.0,0.4552536658008658,1898.8759064613112,0.0002666369116971934,9.62066035043362e-06,1.4269553945020539e-05,0.00012964515982554636,1.6030342879100306e-07,0.00028347239042201535,4.759171489820616e-05,9.382121775322206e-06,7.064443352186329e-09,3.231739091416673e-06
369,6393,1.4350195290785557,0.5619494435289935,0.1327889552987362,0.0007627139527139527,0.0,0.0,0.0007627139527139527,0.0,0.0,0.0,1.0,0.0,0.4554697255411255,1898.887542865739,0.00026731265392298246,9.645042145127318e-06,1.430571750573105e-05,0.0001299738707651513,1.6072252869928844e-07,0.00028419079928151443,4.771217822879283e-05,9.405886197514474e-06,7.0821384395521915e-09,3.23976696261889e-06
370,6866,2.807765762496791,0.2998474246368028,0.1913262888380625,0.0007628504828504828,0.0,0.0,0.0007628504828504828,0.0,0.0,0.0,1.0,0.0,0.4554850251082251,1898.8883668537692,0.00026736050440874645,9.646768662540862e-06,1.4308278310548204e-05,0.00012999714699652245,1.6075220661071567e-07,0.0002842416710660165,4.772070881102765e-05,9.407568996988408e-06,7.083391481601652e-09,3.2403357931719712e-06
371,5999,1.7102270368732346,0.0717094368048347,0.1356395859374536,0.0007633100233100234,0.0,0.0,0.0007633100233100234,0.0,0.0,0.0,1.0,0.0,0.45553652121212124,1898.8911402710012,0.000267521562141318,9.652579867493764e-06,1.4316897604810815e-05,0.00013007549277675316,1.608521067146771e-07,0.00028441289804825344,4.774942011073901e-05,9.413233045157119e-06,7.087608783456611e-09,3.2422489927513105e-06
372,6709,1.4681535941367772,0.0287993481819157,0.1198234273971921,0.0007633200133200133,0.0,0.0,0.0007633200133200133,0.0,0.0,0.0,1.0,0.0,0.4555376406926407,1898.8912005625791,0.00026752506339637383,9.652706198036218e-06,1.4317084980773044e-05,0.00013007719602009928,1.608542788314008e-07,0.00028441662037396586,4.7750044195217685e-05,9.413356176263712e-06,7.0877004523166136e-09,3.242290509437233e-06
373,5625,3.0312766395700033,0.2418239722951092,0.0923336672666068,0.0007642357642357642,0.0,0.0,0.0,0.0007642357642357642,0.0,0.0,0.0,1.0,0.45564025974025973,1898.896727272321,0.00025837379368604115,1.0246715556285467e-05,1.496125340925382e-05,0.00021458016148021683,3.333082531304459e-06,0.0002507317263944835,3.4546671518780785e-06,8.554331825686726e-06,3.22006141911281e-11,1.2009063378793207e-05
374,5249,1.9943137764489711,0.1904885348444374,0.1639324097611419,0.0007651648351648352,0.0,0.0,0.0007651648351648352,0.0,0.0,0.0,1.0,0.0,0.45574437142857144,1898.902334333686,0.00026817162849669706,9.676035238209464e-06,1.4351687075131637e-05,0.0001303917145052553,1.6125536264487394e-07,0.00028510400985390773,4.7865305581713054e-05,9.436094421023139e-06,7.104630252976942e-09,3.2499710805171953e-06
375,5983,1.8140316017167084,0.23244827699022,0.0767259418111125,0.0007651948051948052,0.0,0.0,0.0007651948051948052,0.0,0.0,0.0,1.0,0.0,0.4557477298701299,1898.9025152060149,0.00026818213226186476,9.676414229836826e-06,1.435224920301833e-05,0.0001303968233971391,1.612618761366356e-07,0.00028511517683092686,4.786717867330371e-05,9.436463817201334e-06,7.104905377626567e-09,3.2500964718242334e-06
376,6744,1.564420557190158,0.2229038575399607,0.0712111235370265,0.0007653513153513154,0.0,0.0,0.0007653513153513154,0.0,0.0,0.0,1.0,0.0,0.4557652683982684,1898.9034597608813,0.0002682369852577406,9.67839340833528e-06,1.4355184759759943e-05,0.00013042350704117582,1.6129590883112003e-07,0.0002851734932670995,4.787695649852264e-05,9.438392868338847e-06,7.106341511715821e-09,3.250747398734913e-06
377,5655,1.425883294711079,0.0257972452028181,0.1178405919086526,0.0007655377955377955,0.0,0.0,0.0007655377955377955,0.0,0.0,0.0,1.0,0.0,0.45578616536796535,1898.90458518658,0.00026830234201878406,9.680751578461093e-06,1.4358682444388247e-05,0.00013045529958413953,1.6133645563224839e-07,0.00028524297668030104,4.7888607408289e-05,9.440691315039673e-06,7.1080527606426705e-09,3.2515237092749618e-06
378,5219,1.5760247111186463,0.1183939229100033,0.1247726921276188,0.0007659507159507161,0.0,0.0,0.0007659507159507161,0.0,0.0,0.0,1.0,0.0,0.4558324372294372,1898.9070771953016,0.0002684470605610947,9.685973240882543e-06,1.4366427317493782e-05,0.0001305256968359227,1.6142623754596312e-07,0.00028539683280947773,4.791440637326539e-05,9.445780733023142e-06,7.111842010101583e-09,3.2532432049355107e-06
379,6295,3.237942373229162,0.0795765099563756,0.2315995348528107,0.0007661038961038961,0.0,0.0,0.0,0.0007661038961038961,0.0,0.0,0.0,1.0,0.4558496025974026,1898.9080016482837,0.00025900537407060704,1.0271763083200832e-05,1.4997825362031996e-05,0.00021510507273471598,3.341678913007539e-06,0.0002513446261759112,3.4627299229240526e-06,8.574793567967401e-06,3.227353003983427e-11,1.2037588037951564e-05
380,5990,3.1183890791603766,0.112100730522525,0.1272911995157112,0.0007662937062937064,0.0,0.0,0.0,0.0007662937062937064,0.0,0.0,0.0,1.0,0.4558708727272727,1898.9091471647089,0.0002590695453396271,1.027430801909063e-05,1.5001541228891812e-05,0.00021515840581996093,3.3425522931607847e-06,0.00025140689941573256,3.463549278777292e-06,8.576872617523737e-06,3.2280941483255055e-11,1.2040486458183902e-05
381,6409,3.8179258425084392,0.1846139379366515,0.3159217681030522,0.0007669730269730269,0.0,0.0,0.0,0.0007669730269730269,0.0,0.0,0.0,1.0,0.45594699740259736,1898.913246894998,0.00025929921093401467,1.0283416210696214e-05,1.5014840120811145e-05,0.00021534928340738715,3.3456790589360977e-06,0.00025162977206353947,3.4664804279128762e-06,8.584312442287968e-06,3.23074412817044e-11,1.2050857485083367e-05
382,6968,1.8279394401415383,0.1084910860885162,0.1806477091223384,0.0007671361971361972,0.0,0.0,0.0007671361971361972,0.0,0.0,0.0,1.0,0.0,0.45596528225108224,1898.9142316311782,0.0002688625428277284,9.700964465253797e-06,1.438866259834515e-05,0.00013072780677547062,1.6168402210886402e-07,0.0002858385487937575,4.798847266893023e-05,9.460392264294086e-06,7.122720308526398e-09,3.258178096337606e-06
383,6268,1.882563839974614,0.1515727141306925,0.1900836595071904,0.0007671761571761571,0.0,0.0,0.0007671761571761571,0.0,0.0,0.0,1.0,0.0,0.45596976017316015,1898.9144727908842,0.000268876547847952,9.701469787423614e-06,1.4389412102194072e-05,0.0001307346197814377,1.6169271329675835e-07,0.0002858534380966543,4.799096897426243e-05,9.460884785999467e-06,7.1230869368036145e-09,3.2583441276836126e-06
384,5113,2.75209584274986,0.0772434842833576,0.2014545206322859,0.0007676390276390277,0.0,0.0,0.0007676390276390277,0.0,0.0,0.0,1.0,0.0,0.45602162943722946,1898.9172662191388,0.0002690387726655421,9.707323102557335e-06,1.439809385511076e-05,0.00013081353343121166,1.6179337155722308e-07,0.0002860259058546495,4.8019888180372134e-05,9.466589843752782e-06,7.127334274148727e-09,3.260271009237776e-06
385,6069,1.521426584846017,0.2408202623246733,0.0212069067261751,0.0007680452880452881,0.0,0.0,0.0007680452880452881,0.0,0.0,0.0,1.0,0.0,0.456067154978355,1898.919717997491,0.0002691811570378155,9.712460544617148e-06,1.440571381090814e-05,0.000130882795923516,1.618817227445834e-07,0.00028617728043368174,4.8045270352944084e-05,9.471597156980394e-06,7.131062080515272e-09,3.261962073009754e-06
386,5623,1.1010765684190569,0.1627622779813282,0.076077823060538,0.0007686979686979688,0.0,0.0,0.0007686979686979688,0.0,0.0,0.0,1.0,0.0,0.45614029437229436,1898.923656905217,0.00026940990570146773,9.7207141400575e-06,1.441795570710721e-05,0.00013099407063736103,1.6202367226287908e-07,0.0002864204723804946,4.808604772365443e-05,9.479641684718934e-06,7.137050844470503e-09,3.2646783094990653e-06
387,6496,1.5289820550331417,0.2191019498229799,0.0835062981378592,0.0007692041292041292,0.0,0.0,0.0007692041292041292,0.0,0.0,0.0,1.0,0.0,0.45619701471861474,1898.9267115557298,0.0002695873026243001,9.727114887541856e-06,1.4427449422526893e-05,0.00013108036491990468,1.6213375869821094e-07,0.00028660907021680726,4.8117671384235344e-05,9.485880294931762e-06,7.1416951831493325e-09,3.266785168959288e-06
388,6528,1.6422037998712384,0.0473874863709115,0.1040109121538667,0.0007702730602730602,0.0,0.0,0.0007702730602730602,0.0,0.0,0.0,1.0,0.0,0.45631679913419915,1898.93316245907,0.00026996193691528156,9.740632255584476e-06,1.444749865048557e-05,0.0001312626048653524,1.6236625819220437e-07,0.000287007359068717,4.81844555160441e-05,9.499055240332895e-06,7.151503070019615e-09,3.2712344625781533e-06
389,4502,1.5537183791269524,0.1000404619503696,0.0663100323837112,0.0007705361305361305,0.0007705361305361305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45634627878787876,1898.9347500570245,0.0002942679166160664,1.750533362471853e-05,2.5559578670288313e-05,2.7266851397841417e-06,9.431449158464256e-10,0.00014073270134853203,0.0002455982468957432,1.3538882873598478e-05,3.060584222248355e-05,3.6433347243443846e-07
390,5540,1.8601911448267177,0.1197413056783667,0.0580954575442937,0.000770999000999001,0.0,0.0,0.000770999000999001,0.0,0.0,0.0,1.0,0.0,0.45639814805194806,1898.9375434183473,0.0002702163614493438,9.74981227500283e-06,1.4461114637074331e-05,0.00013138636930313716,1.6252416704752805e-07,0.00028727784807115113,4.8229810233530064e-05,9.50800269903875e-06,7.158163675409328e-09,3.2742558507548036e-06
391,5337,1.6475128062383646,0.1755521889494844,0.146762107246135,0.0007712021312021312,0.0,0.0,0.0007712021312021312,0.0,0.0,0.0,1.0,0.0,0.4564209108225108,1898.9387692790383,0.0002702875536354805,9.752380996032736e-06,1.4464924614973021e-05,0.00013142100111156586,1.6256835628636617e-07,0.0002873535353609206,4.8242500757539537e-05,9.510506342007397e-06,7.1600273252145526e-09,3.2751008062125104e-06
392,1239,1.5269208432673316,0.025247496562707,0.1168142492343528,0.0007717149517149517,0.0007717149517149517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45647837748917747,1898.9418640669808,0.000294718108681834,1.7532114533752336e-05,2.5598681538361894e-05,2.730835863812213e-06,9.446250040755771e-10,0.0001409480237829285,0.0002459740013799357,1.3559595585922062e-05,3.065264572340093e-05,3.648725693877145e-07
393,6637,1.9335182406282752,0.0756421864929903,0.1070019522818519,0.0007718481518481519,0.0,0.0,0.0007718481518481519,0.0,0.0,0.0,1.0,0.0,0.4564933038961039,1898.942667906153,0.00027051396812909545,9.760550371111454e-06,1.4477041593863936e-05,0.0001315311395937626,1.627088879894227e-07,0.0002875942457576449,4.8282862808014945e-05,9.518468752078964e-06,7.165954590241004e-09,3.277790069959965e-06
