a_1,m_1,Time
1.0,1.5,0.0
0.8826726177643996,1.5,0.01
0.7894258236990335,1.5,0.02
0.7146467854728858,1.5,0.03
0.6538100223597788,1.5,0.04
0.6035143830961212,1.5,0.05
0.5612754557537804,1.5,0.06
0.5252912658870192,1.5,0.07
0.4942460180584621,1.5,0.08
0.4671677688191871,1.5,0.09
0.4433277525194206,1.5,0.1
0.4221700434273508,1.5,0.11
0.4032636726583024,1.5,0.12
0.3862690280488292,1.5,0.13
0.3709144666798373,1.5,0.14
0.3569792816677145,1.5,0.15
0.3442819381418967,1.5,0.16
0.3326713383410376,1.5,0.17
0.3220203791632016,1.5,0.18
0.3122211363853774,1.5,0.19
0.3031812125722275,1.5,0.2
0.2948209364330811,1.5,0.21
0.2870712015005558,1.5,0.22
0.279871661187741,1.5,0.23
0.2731694040670684,1.5,0.24
0.2669178350448302,1.5,0.25
0.2610757623701078,1.5,0.26
0.2556066444576314,1.5,0.27
0.2504779627062778,1.5,0.28
0.2456606950310519,1.5,0.29
0.2411288708599423,1.5,0.3
0.2368591926033514,1.5,0.31
0.2328307118808453,1.5,0.32
0.2290245512240138,1.5,0.33
0.2254236638259992,1.5,0.34
0.2220126253239198,1.5,0.35
0.2187774527135968,1.5,0.36
0.2157054463579547,1.5,0.37
0.2127850517478448,1.5,0.38
0.2100057382208684,1.5,0.39
0.2073578922964346,1.5,0.4
0.2048327236504735,1.5,0.41
0.2024221820649498,1.5,0.42
0.200118883971938,1.5,0.43
0.1979160484739923,1.5,0.44
0.1958074369695035,1.5,0.45
0.1937873015480752,1.5,0.46
0.191850340649668,1.5,0.47
0.1899916575469736,1.5,0.48
0.1882067234813156,1.5,0.49
0.1864913446908793,1.5,0.5
0.1848416328320077,1.5,0.51
0.1832539783942478,1.5,0.52
0.1817250267689907,1.5,0.53
0.180251656677263,1.5,0.54
0.1788309606946035,1.5,0.55
0.1774602276463365,1.5,0.56
0.176136926671378,1.5,0.57
0.1748586927786617,1.5,0.58
0.1736233137375738,1.5,0.59
0.172428718166503,1.5,0.6
0.1712729646938931,1.5,0.61
0.1701542320862052,1.5,0.62
0.169070810243196,1.5,0.63
0.1680210919768682,1.5,0.64
0.1670035654964646,1.5,0.65
0.1660168075348315,1.5,0.66
0.1650594770638557,1.5,0.67
0.1641303096381851,1.5,0.68
0.1632281155383774,1.5,0.69
0.1625714871422867,1.5,0.7
0.1615159642705614,1.5,0.71
0.1606728706326546,1.5,0.72
0.1598667122513991,1.5,0.73
0.1590835515653046,1.5,0.74
0.1583216324455026,1.5,0.75
0.1575797673998881,1.5,0.76
0.1568574702142848,1.5,0.77
0.1561539140215962,1.5,0.78
0.1554683816717983,1.5,0.79
0.1548002302202446,1.5,0.8
