a_1,m_1,Time
1.0,0.5,0.0
0.980076591560517,0.5,0.01
0.9626294180628616,0.5,0.02
0.947331033895498,0.5,0.03
0.9338953574580976,0.5,0.04
0.9220749951774,0.5,0.05
0.9116561158065322,0.5,0.06
0.9024555667030884,0.5,0.07
0.8943226561083374,0.5,0.08
0.8871165070485351,0.5,0.09
0.8807210590997653,0.5,0.1
0.8750356876849135,0.5,0.11
0.8699736833699533,0.5,0.12
0.865459897651195,0.5,0.13
0.8614290001947583,0.5,0.14
0.8578241719782707,0.5,0.15
0.8545959049416526,0.5,0.16
0.851700979499678,0.5,0.17
0.849101594820135,0.5,0.18
0.8467645168862838,0.5,0.19
0.8446604693792614,0.5,0.2
0.8427642597872487,0.5,0.21
0.8410533997439245,0.5,0.22
0.8395080492446795,0.5,0.23
0.8381106765606237,0.5,0.24
0.8368457657960134,0.5,0.25
0.8356995649366834,0.5,0.26
0.8346598683691003,0.5,0.27
0.8337155592119369,0.5,0.28
0.8328571992893438,0.5,0.29
0.8320763047233585,0.5,0.3
0.8313652241631115,0.5,0.31
0.830717122784661,0.5,0.32
0.830125887594998,0.5,0.33
0.8295860448309526,0.5,0.34
0.8290926878146614,0.5,0.35
0.8286413400292081,0.5,0.36
0.8282279157203266,0.5,0.37
0.8278491062226617,0.5,0.38
0.8275017305889059,0.5,0.39
0.827182922705516,0.5,0.4
0.826890097234055,0.5,0.41
0.826620919662737,0.5,0.42
0.8263732799710631,0.5,0.43
0.8261452694512916,0.5,0.44
0.8259349821424414,0.5,0.45
0.8257409935955063,0.5,0.46
0.8255619617953718,0.5,0.47
0.8253966130041441,0.5,0.48
0.8252437894445526,0.5,0.49
0.8251024375430418,0.5,0.5
0.8249715976255396,0.5,0.51
0.8248503948970543,0.5,0.52
0.8247379815145521,0.5,0.53
0.8246335397447719,0.5,0.54
0.8245365717193114,0.5,0.55
0.8244464828880141,0.5,0.56
0.8243627289370062,0.5,0.57
0.8242848108637729,0.5,0.58
0.8242122706817246,0.5,0.59
0.8241446876999842,0.5,0.6
0.8240816753032559,0.5,0.61
0.8240227546929745,0.5,0.62
0.8239676963328113,0.5,0.63
0.8239162533317174,0.5,0.64
0.8238681590440594,0.5,0.65
0.8238231670501787,0.5,0.66
0.8237810492458448,0.5,0.67
0.8237415942526377,0.5,0.68
0.8237046061142353,0.5,0.69
0.8236698681164791,0.5,0.7
0.8236371488063992,0.5,0.71
0.8236064093394442,0.5,0.72
0.8235775142686174,0.5,0.73
0.8235503373790986,0.5,0.74
0.8235247607765809,0.5,0.75
0.8235006741616142,0.5,0.76
0.8234779742720881,0.5,0.77
0.823456564467708,0.5,0.78
0.8234362670614666,0.5,0.79
0.8234170663500958,0.5,0.8
0.8233989215216638,0.5,0.81
0.8233817660665212,0.5,0.82
0.823365537147238,0.5,0.83
0.8233501752308336,0.5,0.84
0.8233356238534137,0.5,0.85
0.8233218294959674,0.5,0.86
0.823308716605007,0.5,0.87
0.8232961924724667,0.5,0.88
0.823284295272361,0.5,0.89
0.8232729890877162,0.5,0.9
0.8232622395592822,0.5,0.91
0.8232520136773556,0.5,0.92
0.8232422796672751,0.5,0.93
0.8232330069540904,0.5,0.94
0.8232241662003467,0.5,0.95
0.8232156671500012,0.5,0.96
0.8232075320285376,0.5,0.97
0.8231997625370492,0.5,0.98
0.8231923396404843,0.5,0.99
0.8231852446933068,0.5,1.0
0.8231784593664982,0.5,1.01
0.8231719656454038,0.5,1.02
0.823165745900183,0.5,1.03
0.8231597651993159,0.5,1.04
0.8231539749044062,0.5,1.05
0.8231484184401132,0.5,1.06
0.8231430851600152,0.5,1.07
0.823137964403948,0.5,1.08
0.8231330454397284,0.5,1.09
0.823128317462342,0.5,1.1
0.8231237696443287,0.5,1.11
0.8231193912329131,0.5,1.12
0.8231151272326289,0.5,1.13
0.8231110022808757,0.5,1.14
0.8231070257277515,0.5,1.15
0.8231031915324629,0.5,1.16
0.8230994933945326,0.5,1.17
0.8230959247406516,0.5,1.18
0.8230924787638045,0.5,1.19
0.8230891485061553,0.5,1.2
0.8230859142521834,0.5,1.21
