a_1,m_1,Time
1.0,0.1,0.0
0.9975924895436488,0.1,0.01
0.9952759189526414,0.1,0.02
0.993047453271024,0.1,0.03
0.9909031379047576,0.1,0.04
0.9888392807549125,0.1,0.05
0.9868522980724208,0.1,0.06
0.984938850537246,0.1,0.07
0.9830957443678732,0.1,0.08
0.9813199307580612,0.1,0.09
0.9796085140581045,0.1,0.1
0.9779587323435612,0.1,0.11
0.9763679573806806,0.1,0.12
0.9748336866526593,0.1,0.13
0.973353535951324,0.1,0.14
0.9719252346724232,0.1,0.15
0.9705466194854814,0.1,0.16
0.969215629155728,0.1,0.17
0.9679302993273176,0.1,0.18
0.9666887575978982,0.1,0.19
0.965489218881784,0.1,0.2
0.9643299809555196,0.1,0.21
0.9632094202702716,0.1,0.22
0.9621259879616392,0.1,0.23
0.9610782060755644,0.1,0.24
0.9600646639953382,0.1,0.25
0.9590840150544508,0.1,0.26
0.9581349733298102,0.1,0.27
0.9572163106098586,0.1,0.28
0.9563268535193218,0.1,0.29
0.9554654808013568,0.1,0.3
0.9546311207421035,0.1,0.31
0.9538227487340653,0.1,0.32
0.9530393849681889,0.1,0.33
0.9522800922480528,0.1,0.34
0.951543973921055,0.1,0.35
0.9508301719170588,0.1,0.36
0.9501378648936404,0.1,0.37
0.9494662664723738,0.1,0.38
0.9488146235748244,0.1,0.39
0.9481822148405752,0.1,0.4
0.9475683491278636,0.1,0.41
0.9469723640937155,0.1,0.42
0.9463936248454556,0.1,0.43
0.9458315226617572,0.1,0.44
0.9452854737810734,0.1,0.45
0.9447549182483036,0.1,0.46
0.9442393188235546,0.1,0.47
0.9437381599425404,0.1,0.48
0.9432509467320292,0.1,0.49
0.942777204074242,0.1,0.5
0.9423164757165844,0.1,0.51
0.9418683234263548,0.1,0.52
0.941432326186712,0.1,0.53
0.9410080794353224,0.1,0.54
0.940595194334186,0.1,0.55
0.9401932970816488,0.1,0.56
0.9398020282528328,0.1,0.57
0.9394210421752348,0.1,0.58
0.939050006332226,0.1,0.59
0.9386886007981636,0.1,0.6
0.9383365176964944,0.1,0.61
0.937993460684896,0.1,0.62
0.9376591444678586,0.1,0.63
0.9373332943278156,0.1,0.64
0.937015645681074,0.1,0.65
0.9367059436537468,0.1,0.66
0.9364039426770052,0.1,0.67
0.9361094061005124,0.1,0.68
0.9358221058258352,0.1,0.69
0.9355418219543344,0.1,0.7
0.9352683424520712,0.1,0.71
0.9350014628303348,0.1,0.72
0.934740985840794,0.1,0.73
0.9344867211819746,0.1,0.74
0.934238485222688,0.1,0.75
0.933996100735084,0.1,0.76
0.9337593966392492,0.1,0.77
0.9335282077618072,0.1,0.78
0.9333023746025184,0.1,0.79
0.933081743112704,0.1,0.8
0.9328661644825016,0.1,0.81
0.9326554949371786,0.1,0.82
0.932449595543248,0.1,0.83
0.9322483320212822,0.1,0.84
0.9320515745698084,0.1,0.85
0.9318591976934996,0.1,0.86
0.9316710800392828,0.1,0.87
0.9314871042414576,0.1,0.88
0.9313071567712828,0.1,0.89
0.9311311277929522,0.1,0.9
0.9309589110267668,0.1,0.91
0.93079040361792,0.1,0.92
0.930625506008302,0.1,0.93
0.9304641218175128,0.1,0.94
0.930306157725372,0.1,0.95
0.930151523360592,0.1,0.96
0.9300001311950958,0.1,0.97
0.9298518964401722,0.1,0.98
0.9297067369486556,0.1,0.99
0.9295645731205984,0.1,1.0
0.929425327812896,0.1,1.01
0.9292889262510122,0.1,1.02
0.9291552959466428,0.1,1.03
0.9290243666166316,0.1,1.04
0.9288960701069392,0.1,1.05
0.9287703403179792,0.1,1.06
0.9286471131326944,0.1,1.07
0.9285263263483466,0.1,1.08
0.9284079196123384,0.1,1.09
0.9282918343564868,0.1,1.1
0.9281780137380362,0.1,1.11
0.9280664025808744,0.1,1.12
0.9279569473175396,0.1,1.13
0.927849595938872,0.1,1.14
0.9277442979374944,0.1,1.15
0.9276410042599292,0.1,1.16
0.9275396672586076,0.1,1.17
0.9274402406449308,0.1,1.18
0.9273426794449016,0.1,1.19
0.927246939954876,0.1,1.2
0.927152979701166,0.1,1.21
0.927060757400009,0.1,1.22
0.9269702329187008,0.1,1.23
0.9268813672385504,0.1,1.24
0.9267941224186252,0.1,1.25
0.9267084615621864,0.1,1.26
0.9266243487842842,0.1,1.27
0.9265417491770888,0.1,1.28
0.9264606287811183,0.1,1.29
0.926380954554503,0.1,1.3
0.9263026943451784,0.1,1.31
0.9262258168610784,0.1,1.32
0.9261502916466527,0.1,1.33
0.9260760890539648,0.1,1.34
0.9260031802194876,0.1,1.35
0.9259315370391632,0.1,1.36
0.9258611321465116,0.1,1.37
0.9257919388882166,0.1,1.38
0.9257239313052688,0.1,1.39
0.9256570841082836,0.1,1.4
0.9255913726610496,0.1,1.41
0.9255267729584497,0.1,1.42
0.925463261609152,0.1,1.43
0.9254008158160216,0.1,1.44
0.925339413359732,0.1,1.45
0.9252790325820544,0.1,1.46
0.925219652367321,0.1,1.47
0.925161252128331,0.1,1.48
0.9251038117914482,0.1,1.49
0.9250473117787666,0.1,1.5
0.9249917329977738,0.1,1.51
0.9249370568243682,0.1,1.52
0.9248832650904796,0.1,1.53
0.9248303400712736,0.1,1.54
0.9247782644724444,0.1,1.55
0.9247270214168896,0.1,1.56
0.9246765944352824,0.1,1.57
0.9246269674521586,0.1,1.58
0.9245781247765736,0.1,1.59
0.9245300510905742,0.1,1.6
0.9244827314390646,0.1,1.61
0.9244361512192392,0.1,1.62
0.9243902961713726,0.1,1.63
0.9243451523705378,0.1,1.64
0.9243007062150111,0.1,1.65
0.924256944418589,0.1,1.66
0.9242138540030328,0.1,1.67
0.9241714222884602,0.1,1.68
0.9241296368854804,0.1,1.69
0.9240884856872962,0.1,1.7
0.9240479568635068,0.1,1.71
0.9240080388507836,0.1,1.72
0.9239687203463736,0.1,1.73
0.9239299903027592,0.1,1.74
0.923891837918154,0.1,1.75
0.923854252632934,0.1,1.76
0.923817224120576,0.1,1.77
0.9237807422832576,0.1,1.78
0.923744797246104,0.1,1.79
0.9237093793512042,0.1,1.8
0.9236744791513036,0.1,1.81
0.9236400874037558,0.1,1.82
0.9236061950675508,0.1,1.83
0.9235727932971016,0.1,1.84
0.9235398734362594,0.1,1.85
0.9235074270141272,0.1,1.86
0.9234754457416164,0.1,1.87
0.9234439215056623,0.1,1.88
0.9234128463654124,0.1,1.89
0.9233822125466006,0.1,1.9
0.9233520124388538,0.1,1.91
0.923322238590757,0.1,1.92
0.923292883707527,0.1,1.93
0.9232639406443264,0.1,1.94
0.9232354024053752,0.1,1.95
0.9232072621391956,0.1,1.96
0.923179513134717,0.1,1.97
0.923152148816994,0.1,1.98
0.9231251627475616,0.1,1.99
0.9230985486171146,0.1,2.0
0.923072300244186,0.1,2.01
0.9230464115722096,0.1,2.02
0.9230208766661848,0.1,2.03
0.9229956897101754,0.1,2.04
0.9229708450031652,0.1,2.05
0.9229463369583004,0.1,2.06
0.9229221600998224,0.1,2.07
0.9228983090584912,0.1,2.08
0.9228747785711928,0.1,2.09
0.9228515634776564,0.1,2.1
0.9228286587188044,0.1,2.11
0.9228060593334684,0.1,2.12
0.9227837604561284,0.1,2.13
0.9227617573152156,0.1,2.14
0.9227400452310592,0.1,2.15
0.9227186196133008,0.1,2.16
0.9226974759603972,0.1,2.17
0.92267660985507,0.1,2.18
0.9226560169637102,0.1,2.19
0.9226356930346454,0.1,2.2
0.9226156338968602,0.1,2.21
0.9225958354563288,0.1,2.22
0.9225762936960918,0.1,2.23
0.9225570046742368,0.1,2.24
0.9225379645216693,0.1,2.25
0.9225191694406094,0.1,2.26
0.9225006157029284,0.1,2.27
0.922482299649706,0.1,2.28
0.9224642176881828,0.1,2.29
0.922446366291442,0.1,2.3
0.9224287419960868,0.1,2.31
0.9224113414022524,0.1,2.32
0.9223941611706394,0.1,2.33
0.9223771980213344,0.1,2.34
0.9223604487349996,0.1,2.35
0.9223439101482214,0.1,2.36
0.9223275791542656,0.1,2.37
0.922311452701668,0.1,2.38
0.922295527792144,0.1,2.39
0.922279801481153,0.1,2.4
0.9222642708746742,0.1,2.41
0.922248933130882,0.1,2.42
0.9222337854555106,0.1,2.43
0.9222188251043502,0.1,2.44
0.9222040493797204,0.1,2.45
0.9221894556314716,0.1,2.46
0.9221750412542488,0.1,2.47
0.922160803687128,0.1,2.48
0.9221467404136736,0.1,2.49
0.9221328489598086,0.1,2.5
0.9221191268931386,0.1,2.51
0.9221055718227704,0.1,2.52
0.9220921813989222,0.1,2.53
0.9220789533096516,0.1,2.54
0.9220658852824481,0.1,2.55
0.9220529750831734,0.1,2.56
0.9220402205142698,0.1,2.57
0.9220276194155128,0.1,2.58
0.9220151696613073,0.1,2.59
0.9220028691610522,0.1,2.6
0.9219907158595246,0.1,2.61
0.9219787077341772,0.1,2.62
0.9219668427961648,0.1,2.63
0.9219551190882396,0.1,2.64
0.9219435346860037,0.1,2.65
0.9219320876947222,0.1,2.66
0.9219207762517418,0.1,2.67
0.9219095985233424,0.1,2.68
0.9218985527054684,0.1,2.69
0.9218876370232368,0.1,2.7
0.9218768497287052,0.1,2.71
0.9218661891030542,0.1,2.72
0.9218556534541797,0.1,2.73
0.9218452411167244,0.1,2.74
0.9218349504515544,0.1,2.75
0.9218247798449852,0.1,2.76
0.9218147277085325,0.1,2.77
0.9218047924789884,0.1,2.78
0.921794972617096,0.1,2.79
