a_1,m_1,Time
1.0,1.0,0.0
0.9386365641076528,1.0,0.01
0.8881228488039166,1.0,0.02
0.846316388347839,1.0,0.03
0.8114524894542695,1.0,0.04
0.7821370931824168,1.0,0.05
0.757278193025226,1.0,0.06
0.7360263536840783,1.0,0.07
0.7177166316018692,1.0,0.08
0.70182660959824,1.0,0.09
0.6879427464101052,1.0,0.1
0.6757363855780827,1.0,0.11
0.6649439556083561,1.0,0.12
0.655351800056244,1.0,0.13
0.6467855710392117,1.0,0.14
0.6391019146804713,1.0,0.15
0.6321820837087301,1.0,0.16
0.6259270147729448,1.0,0.17
0.6202535084287408,1.0,0.18
0.6150912425782804,1.0,0.19
0.6103804200785155,1.0,0.2
0.606069903743455,1.0,0.21
0.602115732724926,1.0,0.22
0.5984799296790019,1.0,0.23
0.5951294942269995,1.0,0.24
0.592035775499664,1.0,0.25
0.5891736748162582,1.0,0.26
0.5865211169825096,1.0,0.27
0.5840586094452332,1.0,0.28
0.581768885157696,1.0,0.29
0.5796366414165132,1.0,0.3
0.5776482285956435,1.0,0.31
0.5757914295489053,1.0,0.32
0.5740553321642081,1.0,0.33
0.5724301292266954,1.0,0.34
0.5709069746803441,1.0,0.35
0.5694778769998161,1.0,0.36
0.5681356394558577,1.0,0.37
0.5668737180412932,1.0,0.38
0.5656861482102714,1.0,0.39
0.5645675321602284,1.0,0.4
0.5635129421135244,1.0,0.41
0.5625178634711175,1.0,0.42
0.561578159709527,1.0,0.43
0.5606900686400229,1.0,0.44
0.5598501196650806,1.0,0.45
0.5590551055275395,1.0,0.46
0.5583021010078317,1.0,0.47
0.5575884047337964,1.0,0.48
0.5569115120693287,1.0,0.49
0.5562691037992274,1.0,0.5
0.5556590591254656,1.0,0.51
0.555079398634196,1.0,0.52
0.5545282723286988,1.0,0.53
0.5540039864006847,1.0,0.54
0.5535049626202497,1.0,0.55
0.5530297232382166,1.0,0.56
0.5525768885116173,1.0,0.57
0.5521451942358216,1.0,0.58
0.5517334483526938,1.0,0.59
0.5513405256238573,1.0,0.6
0.5509653950738734,1.0,0.61
0.550607088999918,1.0,0.62
0.5502646934448364,1.0,0.63
0.5499373491893396,1.0,0.64
0.5496242696376172,1.0,0.65
0.5493247059385049,1.0,0.66
0.5490379446116573,1.0,0.67
0.5487633332106474,1.0,0.68
0.548500255424121,1.0,0.69
0.5482481244634314,1.0,0.7
0.5480063853860677,1.0,0.71
0.5477745318565767,1.0,0.72
0.5475520772414242,1.0,0.73
0.5473385536269999,1.0,0.74
0.5471335349711866,1.0,0.75
0.5469366164951277,1.0,0.76
0.546747409764926,1.0,0.77
0.5465655454395413,1.0,0.78
0.5463906884367897,1.0,0.79
0.5462225135510594,1.0,0.8
0.5460607051527774,1.0,0.81
0.5459049777329589,1.0,0.82
0.5457550585444964,1.0,0.83
0.5456106837619209,1.0,0.84
0.5454716012541023,1.0,0.85
0.5453375840787417,1.0,0.86
0.5452084096961758,1.0,0.87
0.5450838600069373,1.0,0.88
0.5449637394320003,1.0,0.89
0.5448478601311935,1.0,0.9
0.5447360389069669,1.0,0.91
0.5446280998245934,1.0,0.92
0.5445238861151815,1.0,0.93
0.5444232423391296,1.0,0.94
0.5443260145833952,1.0,0.95
0.5442320663059317,1.0,0.96
0.5441412656633366,1.0,0.97
0.5440534829534391,1.0,0.98
0.5439685930172484,1.0,0.99
0.5438864856851816,1.0,1.0
0.543807050405904,1.0,1.01
0.5437301765159213,1.0,1.02
0.54365576708613,1.0,1.03
0.54358372800989,1.0,1.04
0.5435139658603271,1.0,1.05
0.5434463900509963,1.0,1.06
0.5433809219785782,1.0,1.07
0.5433174817378515,1.0,1.08
0.5432559884135989,1.0,1.09
0.543196372167364,1.0,1.1
0.5431385648106067,1.0,1.11
0.5430824979910674,1.0,1.12
0.543028105115404,1.0,1.13
0.5429753293368618,1.0,1.14
0.5429241120522263,1.0,1.15
0.542874393189939,1.0,1.16
0.5428261217512981,1.0,1.17
0.542779247650531,1.0,1.18
0.5427337201668657,1.0,1.19
0.5426894896451808,1.0,1.2
0.5426465144672986,1.0,1.21
0.5426047510768203,1.0,1.22
0.542564154252196,1.0,1.23
0.5425246862942124,1.0,1.24
0.5424863099523941,1.0,1.25
0.5424489870985261,1.0,1.26
0.5424126802218973,1.0,1.27
0.5423773585114702,1.0,1.28
0.5423429891955133,1.0,1.29
0.5423095377939315,1.0,1.3
0.5422769761237985,1.0,1.31
0.5422452761618844,1.0,1.32
0.5422144088997066,1.0,1.33
0.5421843456599907,1.0,1.34
0.5421550633962318,1.0,1.35
0.5421265371703597,1.0,1.36
0.5420987403817397,1.0,1.37
0.5420716517415035,1.0,1.38
0.5420452499417396,1.0,1.39
0.5420195126675585,1.0,1.4
0.5419944177497121,1.0,1.41
0.541969947783957,1.0,1.42
0.5419460835925127,1.0,1.43
0.5419228044306964,1.0,1.44
0.5419000940600116,1.0,1.45
0.5418779361164479,1.0,1.46
0.5418563132569624,1.0,1.47
0.5418352081666191,1.0,1.48
0.5418146075839548,1.0,1.49
0.54179449661603,1.0,1.5
0.5417748589212888,1.0,1.51
0.5417556819999118,1.0,1.52
0.541736953167874,1.0,1.53
0.5417186588161834,1.0,1.54
0.5417007852914671,1.0,1.55
0.5416833224036423,1.0,1.56
