a_1,m_1,Time
0.4999999999999998,0.5,0.0
0.519866301403955,0.5,0.01
0.5395091760861213,0.5,0.02
0.5587418909076984,0.5,0.03
0.5773996540421303,0.5,0.04
0.5953454985921066,0.5,0.05
0.6124729097983037,0.5,0.06
0.6287051827068794,0.5,0.07
0.6439940882445307,0.5,0.08
0.6583167068155367,0.5,0.09
0.6716713389872206,0.5,0.1
0.6840734042989934,0.5,0.11
0.6955515944603846,0.5,0.12
0.7061446832892975,0.5,0.13
0.7158970767184349,0.5,0.14
0.724857323612308,0.5,0.15
0.7330763694901328,0.5,0.16
0.7406056557098054,0.5,0.17
0.7474959155995615,0.5,0.18
0.753796328115748,0.5,0.19
0.7595539365150973,0.5,0.2
0.7648132738938607,0.5,0.21
0.7696161483382102,0.5,0.22
0.7740015486710905,0.5,0.23
0.7780056391653729,0.5,0.24
0.7816618180526249,0.5,0.25
0.7850008201098103,0.5,0.26
0.7880508480633522,0.5,0.27
0.7908377211900823,0.5,0.28
0.7933850324031348,0.5,0.29
0.7957143074795547,0.5,0.3
0.7978451620123779,0.5,0.31
0.799795453173693,0.5,0.32
0.8015813363984904,0.5,0.33
0.8032173296585908,0.5,0.34
0.8047167658549709,0.5,0.35
0.8060917710397145,0.5,0.36
0.8073533620339752,0.5,0.37
0.8085115448378232,0.5,0.38
0.8095754061523333,0.5,0.39
0.8105531977801408,0.5,0.4
0.8114524140215942,0.5,0.41
0.8122798623701306,0.5,0.42
0.8130417278981836,0.5,0.43
0.8137436317731376,0.5,0.44
0.8143906843544801,0.5,0.45
0.8149875333160863,0.5,0.46
0.8155384072168953,0.5,0.47
0.8160471549280446,0.5,0.48
0.8165172812900666,0.5,0.49
0.8169519793510011,0.5,0.5
0.8173541595081498,0.5,0.51
0.8177264758417503,0.5,0.52
0.8180713499219652,0.5,0.53
0.8183909923200509,0.5,0.54
0.8186874220564028,0.5,0.55
0.8189624841831212,0.5,0.56
0.819217865681542,0.5,0.57
0.8194551098453772,0.5,0.58
0.8196756292895945,0.5,0.59
0.8198807177287971,0.5,0.6
0.8200715606385485,0.5,0.61
0.8202492449121829,0.5,0.62
0.8204147676107149,0.5,0.63
0.820569043896675,0.5,0.64
0.8207129142248202,0.5,0.65
0.8208471508674796,0.5,0.66
0.8209724638386587,0.5,0.67
0.8210895062728906,0.5,0.68
0.8211988793107704,0.5,0.69
0.8213011365411997,0.5,0.7
0.8213967880400765,0.5,0.71
0.821486304046305,0.5,0.72
0.8215701183062823,0.5,0.73
0.8216486311194788,0.5,0.74
0.8217222121168769,0.5,0.75
0.8217912027901055,0.5,0.76
0.8218559188005939,0.5,0.77
0.8219166520853762,0.5,0.78
0.8219736727826743,0.5,0.79
0.8220272309853511,0.5,0.8
0.8220775583506528,0.5,0.81
0.8221248695669524,0.5,0.82
0.8221693636972232,0.5,0.83
0.8222112254090927,0.5,0.84
0.8222506261018068,0.5,0.85
0.8222877249363476,0.5,0.86
