a_1,m_1,Time
0.5402313992309588,1.0,4.04
0.5402315571586119,1.0,4.05
0.5402317133809914,1.0,4.06
0.540231867905234,1.0,4.07
0.5402320207921194,1.0,4.08
0.5402321720372613,1.0,4.09
0.5402323216394586,1.0,4.1
0.5402324696460037,1.0,4.11
0.5402326160761237,1.0,4.12
0.5402327609348704,1.0,4.13
0.5402329042293844,1.0,4.14
0.5402330460135155,1.0,4.15
0.540233186283932,1.0,4.16
0.5402333250404822,1.0,4.17
0.5402334623251729,1.0,4.18
0.5402335981559827,1.0,4.19
0.5402337325371833,1.0,4.2
0.5402338654759555,1.0,4.21
0.5402339970200528,1.0,4.22
0.5402341271676779,1.0,4.23
0.5402342559193757,1.0,4.24
0.5402343833120595,1.0,4.25
0.5402345093621446,1.0,4.26
0.5402346340749248,1.0,4.27
0.540234757456812,1.0,4.28
0.5402348795501898,1.0,4.29
0.540235000353765,1.0,4.3
0.5402351198684607,1.0,4.31
0.5402352381280618,1.0,4.32
0.5402353551475632,1.0,4.33
0.5402354709315182,1.0,4.34
0.5402355854864918,1.0,4.35
0.5402356988499087,1.0,4.36
0.5402358110217967,1.0,4.37
0.5402359220035605,1.0,4.38
0.5402360318250325,1.0,4.39
0.5402361404996265,1.0,4.4
0.5402362480323252,1.0,4.41
0.5402363544293418,1.0,4.42
0.5402364597244109,1.0,4.43
0.5402365639175336,1.0,4.44
0.5402366670104771,1.0,4.45
0.5402367690300545,1.0,4.46
0.540236869988924,1.0,4.47
0.5402369698915527,1.0,4.48
0.5402370687441403,1.0,4.49
0.5402371665764834,1.0,4.5
0.5402372633894343,1.0,4.51
0.5402373591852367,1.0,4.52
0.540237453987718,1.0,4.53
0.540237547807802,1.0,4.54
0.5402376406507244,1.0,4.55
0.5402377325219726,1.0,4.56
0.540237823448408,1.0,4.57
0.5402379134310326,1.0,4.58
0.540238002472516,1.0,4.59
0.5402380905940286,1.0,4.6
0.540238177805696,1.0,4.61
0.5402382641123304,1.0,4.62
0.5402383495198086,1.0,4.63
0.5402384340514969,1.0,4.64
0.5402385177089954,1.0,4.65
0.5402386004954607,1.0,4.66
0.540238682429128,1.0,4.67
0.5402387635200157,1.0,4.68
0.5402388437725708,1.0,4.69
0.540238923192327,1.0,4.7
0.5402390017999159,1.0,4.71
0.5402390795974109,1.0,4.72
0.5402391565877345,1.0,4.73
0.5402392327875308,1.0,4.74
0.5402393082062242,1.0,4.75
0.5402393828477114,1.0,4.76
0.5402394567176002,1.0,4.77
0.5402395298341351,1.0,4.78
