a_1,m_1,Time
1.5000000000000004,1.5,0.0
1.295349123813818,1.5,0.01
1.123934682690052,1.5,0.02
0.984795089779251,1.5,0.03
0.8734683515242657,1.5,0.04
0.7844055270781904,1.5,0.05
0.7124988215574491,1.5,0.06
0.6536378229409306,1.5,0.07
0.6047165742876368,1.5,0.08
0.5634477684988086,1.5,0.09
0.5281580493641337,1.5,0.1
0.4976155773003035,1.5,0.11
0.4709035879317139,1.5,0.12
0.4473304168415528,1.5,0.13
0.4263655013962943,1.5,0.14
0.4075956714969989,1.5,0.15
0.390694102717477,1.5,0.16
0.3753985978994283,1.5,0.17
0.3614956202843448,1.5,0.18
0.3488091450072322,1.5,0.19
0.3371924085300799,1.5,0.2
0.3265217682956703,1.5,0.21
0.3166920956146135,1.5,0.22
0.3076132720317779,1.5,0.23
0.2992074855650963,1.5,0.24
0.2914071586728359,1.5,0.25
0.2841532305860145,1.5,0.26
0.277393830029432,1.5,0.27
0.2710832196816448,1.5,0.28
0.265180911899657,1.5,0.29
0.2596509408423342,1.5,0.3
0.2544612563681692,1.5,0.31
0.2495832151964071,1.5,0.32
0.2449911506424047,1.5,0.33
0.2406620065065719,1.5,0.34
0.2365750237471332,1.5,0.35
0.232711470978508,1.5,0.36
0.2290544116194152,1.5,0.37
0.2255885019003479,1.5,0.38
0.2222998150055187,1.5,0.39
0.2191756874700022,1.5,0.4
0.2162045846161461,1.5,0.41
0.2133759823494284,1.5,0.42
0.2106802630637755,1.5,0.43
0.2081086237581723,1.5,0.44
0.2056529947561399,1.5,0.45
0.2033059676608724,1.5,0.46
0.2010607313976127,1.5,0.47
0.1989110157265187,1.5,0.48
0.1968510408227947,1.5,0.49
0.1948754690022789,1.5,0.5
0.1929793667330175,1.5,0.51
0.191158168129046,1.5,0.52
0.1894076422042458,1.5,0.53
0.1877238635581262,1.5,0.54
0.1861031860195093,1.5,0.55
0.1845422189011082,1.5,0.56
0.1830378055707648,1.5,0.57
0.1815870040866345,1.5,0.58
0.1801870696748872,1.5,0.59
0.1788354388519278,1.5,0.6
0.1775297150192988,1.5,0.61
0.1762676553789603,1.5,0.62
0.1750471590316654,1.5,0.63
0.1738662561396571,1.5,0.64
0.1727230980464458,1.5,0.65
0.1716159482582175,1.5,0.66
0.1705431742031028,1.5,0.67
0.169503239692048,1.5,0.68
0.1684946980152046,1.5,0.69
0.1675161856121794,1.5,0.7
0.1665664162644719,1.5,0.71
0.165644175763739,1.5,0.72
0.1647483170284824,1.5,0.73
0.1638777557903356,1.5,0.74
0.1630314806941383,1.5,0.75
0.1623827769000615,1.5,0.76
0.1614214185984321,1.5,0.77
0.1606292259026803,1.5,0.78
0.1598695960010948,1.5,0.79
0.1591309496051781,1.5,0.8
0.1584115762684584,1.5,0.81
0.1577106295629142,1.5,0.82
0.1570275713106991,1.5,0.83
0.156361514277284,1.5,0.84
0.155711832546711,1.5,0.85
0.1550782027599595,1.5,0.86
0.1544599123454299,1.5,0.87
0.153856470943627,1.5,0.88
0.1532673583914373,1.5,0.89
0.1526920913016639,1.5,0.9
0.1521302078360597,1.5,0.91
0.1515812665168056,1.5,0.92
0.1510448451645672,1.5,0.93
0.1505205401706548,1.5,0.94
0.1500081253229076,1.5,0.95
0.1495067837624226,1.5,0.96
0.1490165851209108,1.5,0.97
0.148537164939678,1.5,0.98
0.1480678263410508,1.5,0.99
0.1476086088600802,1.5,1.0
0.1471591440881574,1.5,1.01
0.1467192804461538,1.5,1.02
0.1462882849526873,1.5,1.03
0.145866273185645,1.5,1.04
0.1454529516636508,1.5,1.05
0.1450479620473406,1.5,1.06
0.1446511705764213,1.5,1.07
0.144262269126899,1.5,1.08
0.1438810911433621,1.5,1.09
0.1435074208157327,1.5,1.1
0.143141010232459,1.5,1.11
0.1427816877790319,1.5,1.12
0.1424292773406117,1.5,1.13
0.1420835881781563,1.5,1.14
0.1417446279016069,1.5,1.15
0.1414117179622564,1.5,1.16
0.1410851040370588,1.5,1.17
0.1407645679951355,1.5,1.18
0.1404499547900296,1.5,1.19
0.1401412874163892,1.5,1.2
0.1398378749516157,1.5,1.21
0.1395400161357527,1.5,1.22
0.139247510752433,1.5,1.23
0.1389602206375656,1.5,1.24
0.1386780562959232,1.5,1.25
0.1384008484245525,1.5,1.26
0.1381283811920082,1.5,1.27
0.1378606649995473,1.5,1.28
0.1375975765934609,1.5,1.29
