a_1,m_1,Time
1.0,0.1,0.0
0.9978857652365596,0.1,0.01
0.9958509693289864,0.1,0.02
0.9938920980564953,0.1,0.03
0.99200581164331,0.1,0.04
0.9901889354274878,0.1,0.05
0.9884384510414987,0.1,0.06
0.9867514880791428,0.1,0.07
0.9851253162222668,0.1,0.08
0.9835573378040002,0.1,0.09
0.9820450807824656,0.1,0.1
0.9805861921032452,0.1,0.11
0.9791784314387582,0.1,0.12
0.9778196652673457,0.1,0.13
0.9765078612816086,0.1,0.14
0.9752410831149716,0.1,0.15
0.974017485351214,0.1,0.16
0.9728353088214245,0.1,0.17
0.9716928761523768,0.1,0.18
0.9705885875633214,0.1,0.19
0.969520916895724,0.1,0.2
0.9684884078625984,0.1,0.21
0.9674896705033657,0.1,0.22
0.9665233778302617,0.1,0.23
0.9655882626603784,0.1,0.24
0.9646831146191034,0.1,0.25
0.96380677730784,0.1,0.26
0.9629581456202114,0.1,0.27
0.9621361632131082,0.1,0.28
0.9613398200992636,0.1,0.29
0.9605681503882256,0.1,0.3
0.9598202301243954,0.1,0.31
0.959095175259247,0.1,0.32
0.9583921397223296,0.1,0.33
0.9577103135936836,0.1,0.34
0.9570489213797408,0.1,0.35
0.956407220367984,0.1,0.36
0.9557844990744409,0.1,0.37
0.9551800757752076,0.1,0.38
0.9545932971049778,0.1,0.39
0.9540235367373582,0.1,0.4
0.9534701941243336,0.1,0.41
0.952932693303934,0.1,0.42
0.9524104817678396,0.1,0.43
0.9519030293885716,0.1,0.44
0.951409827399162,0.1,0.45
0.9509303874221328,0.1,0.46
0.9504642405531946,0.1,0.47
0.950010936480557,0.1,0.48
0.9495700426558497,0.1,0.49
0.9491411435060708,0.1,0.5
0.9487238396777036,0.1,0.51
0.9483177473237469,0.1,0.52
0.9479224974256336,0.1,0.53
0.9475377351424052,0.1,0.54
0.9471631191991225,0.1,0.55
0.9467983212965868,0.1,0.56
0.9464430255561708,0.1,0.57
0.9460969279860932,0.1,0.58
0.9457597359739064,0.1,0.59
0.945431167808358,0.1,0.6
0.9451109522147512,0.1,0.61
0.9447988279201316,0.1,0.62
0.9444945432320097,0.1,0.63
0.9441978556430048,0.1,0.64
0.9439085314488532,0.1,0.65
0.9436263453854336,0.1,0.66
0.9433510802843496,0.1,0.67
0.9430825267415708,0.1,0.68
0.9428204828004852,0.1,0.69
0.942564753653546,0.1,0.7
0.9423151513523068,0.1,0.71
0.9420714945345712,0.1,0.72
0.9418336081606798,0.1,0.73
0.9416013232628032,0.1,0.74
0.941374476704816,0.1,0.75
0.9411529109555046,0.1,0.76
0.9409364738657424,0.1,0.77
0.9407250184606598,0.1,0.78
0.9405184027392988,0.1,0.79
0.9403164894803764,0.1,0.8
0.9401191460623706,0.1,0.81
0.9399262442844614,0.1,0.82
0.9397376602005916,0.1,0.83
0.939553273958992,0.1,0.84
0.9393729696442537,0.1,0.85
0.939196635131518,0.1,0.86
0.9390241619447828,0.1,0.87
0.938855445120897,0.1,0.88
0.9386903830797614,0.1,0.89
0.9385288774999024,0.1,0.9
0.9383708331983968,0.1,0.91
0.9382161580154053,0.1,0.92
0.9380647627057276,0.1,0.93
0.9379165608332808,0.1,0.94
0.9377714686682664,0.1,0.95
0.9376294050901052,0.1,0.96
0.9374902914953986,0.1,0.97
0.9373540517085656,0.1,0.98
0.9372206118959576,0.1,0.99
0.9370899004812224,0.1,1.0
0.9369618480680622,0.1,1.01
0.936836387362706,0.1,1.02
0.9367134531015928,0.1,1.03
0.9365929819805904,0.1,1.04
0.936474912587543,0.1,1.05
0.9363591853378834,0.1,1.06
0.9362457424111096,0.1,1.07
0.936134527691352,0.1,1.08
0.9360254867080576,0.1,1.09
0.9359185665838587,0.1,1.1
0.9358137159771194,0.1,1.11
0.935710885033111,0.1,1.12
0.9356100253330328,0.1,1.13
0.9355110898470482,0.1,1.14
0.9354140328880118,0.1,1.15
0.9353188100676892,0.1,1.16
0.9352253782537292,0.1,1.17
0.9351336955291476,0.1,1.18
0.9350437211524762,0.1,1.19
0.9349554155196924,0.1,1.2
0.9348687401272778,0.1,1.21
0.9347836575383552,0.1,1.22
0.9347001313458636,0.1,1.23
0.9346181261429952,0.1,1.24
0.934537607488838,0.1,1.25
0.934458541878474,0.1,1.26
0.9343808967150988,0.1,1.27
0.9343046402802664,0.1,1.28
0.9342297417063782,0.1,1.29
0.9341561709505316,0.1,1.3
0.9340838987687272,0.1,1.31
0.934012896692829,0.1,1.32
0.9339431370037694,0.1,1.33
0.9338745927110498,0.1,1.34
0.9338072375304348,0.1,1.35
0.9337410458614238,0.1,1.36
0.9336759927677452,0.1,1.37
0.93361205395665,0.1,1.38
0.9335492057601794,0.1,1.39
0.9334874251147268,0.1,1.4
0.933426689545311,0.1,1.41
0.9333669771472828,0.1,1.42
0.933308266569758,0.1,1.43
0.9332505369995248,0.1,1.44
0.9331937681445444,0.1,1.45
0.9331379402179332,0.1,1.46
0.933083033926236,0.1,1.47
0.9330290304531949,0.1,1.48
0.932975911445358,0.1,1.49
0.9329236590002404,0.1,1.5
0.9328722556533264,0.1,1.51
0.9328216843645382,0.1,1.52
0.9327719285070148,0.1,1.53
0.9327229718563448,0.1,1.54
0.9326747985767736,0.1,1.55
0.932627393212246,0.1,1.56
0.9325807406753164,0.1,1.57
0.9325348262371788,0.1,1.58
0.9324896355161943,0.1,1.59
0.9324451544704758,0.1,1.6
0.9324013693868712,0.1,1.61
0.9323582668735232,0.1,1.62
0.9323158338496668,0.1,1.63
0.9322740575384226,0.1,1.64
0.9322329254568752,0.1,1.65
0.9321924254097508,0.1,1.66
0.9321525454809771,0.1,1.67
0.9321132740261412,0.1,1.68
0.9320745996661718,0.1,1.69
0.9320365112785604,0.1,1.7
0.9319989979921888,0.1,1.71
0.93196204917999,0.1,1.72
0.9319256544514736,0.1,1.73
0.9318898036506512,0.1,1.74
0.931854486842848,0.1,1.75
