a_1,m_1,Time
0.5,0.1,0.0
0.5074328021956749,0.1,0.01
0.5148138604644337,0.1,0.02
0.5221356997334384,0.1,0.03
0.5293911631706492,0.1,0.04
0.5365736179302283,0.1,0.05
0.5436769992983254,0.1,0.06
0.5506956067750117,0.1,0.07
0.5576243190409234,0.1,0.08
0.5644585866508786,0.1,0.09
0.5711942229356741,0.1,0.1
0.5778275984964522,0.1,0.11
0.5843556096069449,0.1,0.12
0.5907754942471103,0.1,0.13
0.5970850109319457,0.1,0.14
0.6032823570321738,0.1,0.15
0.6093660292769655,0.1,0.16
0.6153348963936771,0.1,0.17
0.6211881628983006,0.1,0.18
0.6269254029557532,0.1,0.19
0.6325464835724148,0.1,0.2
0.6380515137609241,0.1,0.21
0.6434408344161104,0.1,0.22
0.6487150781846439,0.1,0.23
0.6538750404387239,0.1,0.24
0.6589216579828345,0.1,0.25
0.6638560987777036,0.1,0.26
0.6686796618501467,0.1,0.27
0.6733937460184458,0.1,0.28
0.6779998532946954,0.1,0.29
0.6824996420730172,0.1,0.3
0.6868948140279179,0.1,0.31
0.6911871238280408,0.1,0.32
0.6953784366537024,0.1,0.33
0.699470658960818,0.1,0.34
0.7034657252263645,0.1,0.35
0.707365530374215,0.1,0.36
0.711172017171074,0.1,0.37
0.7148871574848505,0.1,0.38
0.718512935255772,0.1,0.39
0.7220513366765415,0.1,0.4
0.7255043433892361,0.1,0.41
0.7288739272125531,0.1,0.42
0.7321620457708256,0.1,0.43
0.7353706387578891,0.1,0.44
0.7385016247061034,0.1,0.45
0.7415568981866469,0.1,0.46
0.7445383273935414,0.1,0.47
0.7474477520776855,0.1,0.48
0.7502869817909666,0.1,0.49
0.7530577944185997,0.1,0.5
0.7557619349664421,0.1,0.51
0.758401114586099,0.1,0.52
0.7609770098055815,0.1,0.53
0.76349126195343,0.1,0.54
0.7659454767527403,0.1,0.55
0.768341224066925,0.1,0.56
0.7706800377834255,0.1,0.57
0.7729634158172605,0.1,0.58
0.7751928202271859,0.1,0.59
0.7773696774268894,0.1,0.6
0.7794953784841966,0.1,0.61
0.7815712794968378,0.1,0.62
0.7835987020401108,0.1,0.63
0.7855789336751738,0.1,0.64
0.7875132285134657,0.1,0.65
0.7894028078335062,0.1,0.66
0.7912488607403835,0.1,0.67
0.7930525448682205,0.1,0.68
0.7948149871193894,0.1,0.69
0.7965372844393829,0.1,0.7
0.7982205046278237,0.1,0.71
0.7998656871947732,0.1,0.72
0.801473832505644,0.1,0.73
0.8030458980017524,0.1,0.74
0.8045828297950826,0.1,0.75
0.8060855487590788,0.1,0.76
0.8075549505370744,0.1,0.77
0.8089919059720444,0.1,0.78
0.8103972615988204,0.1,0.79
0.8117718401821659,0.1,0.8
0.8131164412790007,0.1,0.81
0.8144318418172815,0.1,0.82
0.8157187966811346,0.1,0.83
0.8169780392976788,0.1,0.84
0.8182102822219854,0.1,0.85
0.8194162177136481,0.1,0.86
0.8205965183094647,0.1,0.87
0.8217518373817576,0.1,0.88
0.8228828096911597,0.1,0.89
0.8239900519224064,0.1,0.9
0.8250741632129521,0.1,0.91
0.8261357256665502,0.1,0.92
0.8271753048535752,0.1,0.93
0.8281934503015366,0.1,0.94
0.8291906959703467,0.1,0.95
0.830167560715881,0.1,0.96
0.8311245487394753,0.1,0.97
0.8320621500277197,0.1,0.98
0.8329808407782892,0.1,0.99
0.8338810838124973,0.1,1.0
0.834763328978745,0.1,1.01
0.8356280135421703,0.1,1.02
0.8364755625626906,0.1,1.03
0.8373063892638823,0.1,1.04
0.8381208953887443,0.1,1.05
0.8389194715456891,0.1,1.06
0.8397024975438074,0.1,1.07
0.8404703427196633,0.1,1.08
0.8412233662504178,0.1,1.09
0.8419619174606284,0.1,1.1
0.8426863361187337,0.1,1.11
0.8433969527242204,0.1,1.12
0.8440940887853894,0.1,1.13
0.8447780570894656,0.1,1.14
0.845449161963224,0.1,1.15
0.8461076995272144,0.1,1.16
0.8467539579395325,0.1,1.17
0.8473882176345585,0.1,1.18
0.8480107515514071,0.1,1.19
0.8486218253581538,0.1,1.2
0.8492216976676703,0.1,1.21
0.849810620246755,0.1,1.22
0.8503888382164869,0.1,1.23
0.850956590251278,0.1,1.24
0.8515141087681956,0.1,1.25
0.8520616201080045,0.1,1.26
0.8525993447177157,0.1,1.27
0.853127497319428,0.1,1.28
0.8536462870801051,0.1,1.29
0.854155917771151,0.1,1.3
0.8546565879276762,0.1,1.31
0.8551484909989925,0.1,1.32
0.8556318154950546,0.1,1.33
0.8561067451304518,0.1,1.34
0.8565734589612897,0.1,1.35
0.8570321315197365,0.1,1.36
0.8574829329429928,0.1,1.37
0.8579260290993521,0.1,1.38
0.858361581709215,0.1,1.39
0.8587897484636762,0.1,1.4
0.8592106831375322,0.1,1.41
0.8596245357008593,0.1,1.42
0.8600314524262934,0.1,1.43
0.8604315759925015,0.1,1.44
0.8608250455850072,0.1,1.45
0.8612119969931759,0.1,1.46
0.861592562705744,0.1,1.47
0.8619668720026413,0.1,1.48
0.8623350510426123,0.1,1.49
0.8626972229502963,0.1,1.5
0.8630535079001029,0.1,1.51
0.8634040231967705,0.1,1.52
0.8637488833535973,0.1,1.53
0.8640882001689743,0.1,1.54
0.8644220828000853,0.1,1.55
0.8647506378346997,0.1,1.56
0.8650739693616057,0.1,1.57
0.8653921790356025,0.1,1.58
0.8657053661454842,0.1,1.59
0.8660136276757272,0.1,1.6
0.8663170583686821,0.1,1.61
0.866615750784191,0.1,1.62
