a_1,m_1,Time
1.5000000000000004,0.5,0.0
1.4297907724639505,0.5,0.01
1.365770957132333,0.5,0.02
1.307786058151552,0.5,0.03
1.2556481193543392,0.5,0.04
1.2090092713013587,0.5,0.05
1.1674493196201912,0.5,0.06
1.1305215214412698,0.5,0.07
1.097776803193315,0.5,0.08
1.068771102421432,0.5,0.09
1.0430903888348784,0.5,0.1
1.020353065995375,0.5,0.11
1.0002121767768108,0.5,0.12
0.9823533222054834,0.5,0.13
0.9665014332105066,0.5,0.14
0.9524142297443003,0.5,0.15
0.9398783058458092,0.5,0.16
0.9287068450135018,0.5,0.17
0.918736653354666,0.5,0.18
0.9098252735365844,0.5,0.19
0.901848280766292,0.5,0.2
0.8946962346515114,0.5,0.21
0.8882740328931698,0.5,0.22
0.882499518265448,0.5,0.23
0.8773003228175831,0.5,0.24
0.8726128453003035,0.5,0.25
0.8683811783961662,0.5,0.26
0.8645561232378031,0.5,0.27
0.8610943222245879,0.5,0.28
0.8579575062074807,0.5,0.29
0.8551118437822695,0.5,0.3
0.852527379402583,0.5,0.31
0.8501775480022788,0.5,0.32
0.8480387552872964,0.5,0.33
0.8460900143200674,0.5,0.34
0.8443126303663452,0.5,0.35
0.8426899271440461,0.5,0.36
0.8412070086366534,0.5,0.37
0.8398505514920263,0.5,0.38
0.8386086237649114,0.5,0.39
0.8374705263911973,0.5,0.4
0.8364266543115682,0.5,0.41
0.8354683746010931,0.5,0.42
0.8345879193535232,0.5,0.43
0.8337782913815783,0.5,0.44
0.8330331810775424,0.5,0.45
0.832346892997403,0.5,0.46
0.8317142809401811,0.5,0.47
0.8311306904614305,0.5,0.48
0.8305919078956185,0.5,0.49
0.830094115095434,0.5,0.5
0.8296338491912936,0.5,0.51
0.8292079667742549,0.5,0.52
0.8288136119750836,0.5,0.53
0.8284481879861615,0.5,0.54
0.8281093316198261,0.5,0.55
0.8277948905633569,0.5,0.56
0.8275029030163369,0.5,0.57
0.8272315794460223,0.5,0.58
0.826979286223458,0.5,0.59
0.8267445309292615,0.5,0.6
0.8265259491514861,0.5,0.61
0.8263222926091448,0.5,0.62
0.8261324184621086,0.5,0.63
0.8259552796733828,0.5,0.64
0.8257899163234942,0.5,0.65
0.8256354477686138,0.5,0.66
0.8254910655555655,0.5,0.67
0.8253560270178508,0.5,0.68
0.8252296494832337,0.5,0.69
0.8251113050255778,0.5,0.7
0.8250004157133896,0.5,0.71
0.8248964492988269,0.5,0.72
0.8247989153055479,0.5,0.73
0.8247073614777493,0.5,0.74
0.8246213705527962,0.5,0.75
0.8245405573269983,0.5,0.76
0.8244645659836284,0.5,0.77
0.8243930676629929,0.5,0.78
0.8243257582463934,0.5,0.79
0.8242623563368162,0.5,0.8
0.8242026014147844,0.5,0.81
0.8241462521583681,0.5,0.82
0.8240930849048002,0.5,0.83
0.8240428922484396,0.5,0.84
0.8239954817543519,0.5,0.85
0.8239506747849465,0.5,0.86
0.8239083054234843,0.5,0.87
0.8238682194877333,0.5,0.88
0.8238302736278946,0.5,0.89
0.8237943344973704,0.5,0.9
0.8237602779923319,0.5,0.91
0.8237279885525687,0.5,0.92
0.8236973585221288,0.5,0.93
0.82366828755783,0.5,0.94
0.8236406820895219,0.5,0.95
0.8236144548185503,0.5,0.96
0.8235895242612031,0.5,0.97
0.8235658143229221,0.5,0.98
0.8235432539115207,0.5,0.99
0.8235217765754252,0.5,1.0
0.823501320173768,0.5,1.01
0.8234818265692952,0.5,1.02
0.8234632413462745,0.5,1.03
0.8234455135501985,0.5,1.04
0.8234285954460814,0.5,1.05
0.823412442294774,0.5,1.06
0.823397012148191,0.5,1.07
0.8233822656565716,0.5,1.08
0.8233681658928349,0.5,1.09
0.8233546781881796,0.5,1.1
0.8233417699809348,0.5,1.11
0.8233294106750639,0.5,1.12
0.823317571509469,0.5,1.13
0.8233062254380059,0.5,1.14
0.823295347015497,0.5,1.15
0.8232849122942862,0.5,1.16
0.8232748987264887,0.5,1.17
0.8232652850741284,0.5,1.18
0.8232560513246073,0.5,1.19
0.8232471786133579,0.5,1.2
0.8232386491503493,0.5,1.21
0.8232304461526398,0.5,1.22
0.823222553782399,0.5,1.23
0.823214957085355,0.5,1.24
0.8232076419390587,0.5,1.25
0.8232005950004522,0.5,1.26
0.8231938036571129,0.5,1.27
0.8231872559847436,0.5,1.28
0.8231809407044546,0.5,1.29
0.8231748471436869,0.5,1.3
0.8231689652003594,0.5,1.31
0.8231632853097101,0.5,1.32
0.8231577984109821,0.5,1.33
0.8231524959187759,0.5,1.34
0.8231473696955554,0.5,1.35
0.823142412024442,0.5,1.36
0.8231376155856434,0.5,1.37
0.8231329734341775,0.5,1.38
0.8231284789767814,0.5,1.39
0.823124125953924,0.5,1.4
0.8231199084200185,0.5,1.41
0.8231158207249719,0.5,1.42
0.823111857498993,0.5,1.43
0.8231080136360938,0.5,1.44
0.823104284281239,0.5,1.45
0.8231006648131137,0.5,1.46
0.8230971508351261,0.5,1.47
0.8230937381607468,0.5,1.48
0.8230904228036323,0.5,1.49
0.8230872009655608,0.5,1.5
0.8230840690263681,0.5,1.51
0.8230810235367302,0.5,1.52
0.8230780612063004,0.5,1.53
0.8230751788971427,0.5,1.54
0.8230723736149254,0.5,1.55
0.823069642502153,0.5,1.56
0.823066982829587,0.5,1.57
0.8230643919923902,0.5,1.58
0.8230618675005826,0.5,1.59
0.8230594069750752,0.5,1.6
0.8230570081424036,0.5,1.61
0.8230546688277697,0.5,1.62
0.8230523869524861,0.5,1.63
0.8230501605263103,0.5,1.64
0.8230479876447692,0.5,1.65
0.823045866485457,0.5,1.66
0.8230437953021298,0.5,1.67
0.8230417724229849,0.5,1.68
0.823039796245806,0.5,1.69
0.8230378652355345,0.5,1.7
0.8230359779198054,0.5,1.71
0.8230341328873775,0.5,1.72
0.8230323287838058,0.5,1.73
0.8230305643099824,0.5,1.74
0.8230288382185607,0.5,1.75
0.8230271493127886,0.5,1.76
0.8230254964430622,0.5,1.77
0.8230238785050858,0.5,1.78
0.8230222944371303,0.5,1.79
0.8230207432200757,0.5,1.8
0.8230192238735223,0.5,1.81
0.8230177354545474,0.5,1.82
0.8230162770561283,0.5,1.83
0.8230148478060062,0.5,1.84
0.823013446864406,0.5,1.85
0.8230120734235221,0.5,1.86
0.8230107267044292,0.5,1.87
0.8230094059578736,0.5,1.88
0.8230081104615659,0.5,1.89
0.8230068395194688,0.5,1.9
0.8230055924605939,0.5,1.91
0.8230043686384632,0.5,1.92
0.8230031674290452,0.5,1.93
0.8230019882306072,0.5,1.94
0.8230008304628008,0.5,1.95
0.8229996935655519,0.5,1.96
0.8229985769970865,0.5,1.97
0.8229974802356324,0.5,1.98
0.8229964027771274,0.5,1.99
0.8229953441336296,0.5,2.0
0.8229943038338994,0.5,2.01
0.8229932814231695,0.5,2.02
0.8229922764609322,0.5,2.03
0.8229912885223386,0.5,2.04
0.8229903171954008,0.5,2.05
0.8229893620815247,0.5,2.06
0.822988422794885,0.5,2.07
0.8229874989625486,0.5,2.08
0.8229865902241998,0.5,2.09
0.8229856962294289,0.5,2.1
0.8229848166393088,0.5,2.11
0.8229839511250855,0.5,2.12
0.8229830993693928,0.5,2.13
0.822982261063437,0.5,2.14
0.8229814359086223,0.5,2.15
0.8229806236146014,0.5,2.16
0.8229798239006932,0.5,2.17
0.8229790364932551,0.5,2.18
0.8229782611281832,0.5,2.19
0.8229774975483048,0.5,2.2
0.8229767455040289,0.5,2.21
0.8229760047530285,0.5,2.22
0.822975275060481,0.5,2.23
0.8229745561975779,0.5,2.24
0.8229738479422155,0.5,2.25
0.822973150078351,0.5,2.26
0.8229724623961374,0.5,2.27
0.8229717846921021,0.5,2.28
0.8229711167671813,0.5,2.29
0.8229704584291297,0.5,2.3
0.8229698094899992,0.5,2.31
0.8229691697669776,0.5,2.32
0.8229685390827715,0.5,2.33
0.8229679172637506,0.5,2.34
